frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,3.010779691801198865e+01,7.096913502404966323e+01,-1.182587215783578727e-02,6.540652714909829228e+02,1.145042726722301785e-01,0.000000000000000000e+00,5.099729891142935401e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.150713506729897659e+02,1.202646555801952530e+02,-8.295259288636922662e-03,4.572127925148465124e+02,7.978139586428523167e-02,0.000000000000000000e+00,8.392402452326850337e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.221099093970070868e+02,4.872296452979921355e+01,-7.066641733560637822e-03,3.887101216215501722e+02,1.170978916080628318e-01,0.000000000000000000e+00,1.128479799290583507e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.236933292647494653e+01,6.178857427843175287e+01,-2.254160278614718640e-02,1.251530418867013623e+03,4.364142027612372132e-02,0.000000000000000000e+00,8.350740372380801801e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.316467180494414038e+02,1.003768121522282541e+02,-8.292036061458762583e-03,4.570330786000586727e+02,1.136344768214516687e-01,0.000000000000000000e+00,3.537743252124271542e+00,1.000000000000000000e+00
1.100000000000000000e+01,9.834238491043093688e+01,5.554175782904786729e+01,-1.469573895044073812e-02,8.140772618692340075e+02,5.315907996442958972e-02,0.000000000000000000e+00,1.320654726020323899e+01,1.000000000000000000e+00
1.100000000000000000e+01,3.379940741502367274e+01,1.149634927325014644e+02,-3.373274492073407085e-03,1.827831270199043558e+02,2.719323347993100048e-01,0.000000000000000000e+00,8.826868830101576080e+00,1.000000000000000000e+00
1.100000000000000000e+01,9.766141571072559202e+00,1.579550476734750077e+02,-6.611563931182970998e-03,3.633368516415471277e+02,1.305380179468499380e-01,0.000000000000000000e+00,1.822446881099957494e+01,1.000000000000000000e+00
1.100000000000000000e+01,2.220429048405281947e+01,1.335790508864201627e+02,-7.752162388264728470e-03,4.269319389850792277e+02,1.195276289054669761e-01,0.000000000000000000e+00,9.720159479746405040e+00,1.000000000000000000e+00
1.200000000000000000e+01,7.819985602588562301e+01,2.350885600642251205e+01,-7.247342513554207340e-03,3.987852552633553387e+02,2.327086507475171206e-01,0.000000000000000000e+00,4.527431739576970315e+00,1.000000000000000000e+00
