frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,1.732045001226294119e+02,4.263449816676593684e+01,-8.254897850480684765e-03,4.533778449614812303e+02,7.707748114638857118e-02,0.000000000000000000e+00,1.640833832595663466e+01,1.000000000000000000e+00
1.100000000000000000e+01,2.019646421194496781e+02,1.766879109030878325e+01,-9.106605464226221955e-03,5.001839229827670579e+02,7.599048422549548043e-02,0.000000000000000000e+00,1.264057850686728735e+01,1.000000000000000000e+00
1.100000000000000000e+01,4.656678096124132793e+01,1.131296974183034934e+02,-7.513013273716635972e-03,4.126071546184671774e+02,7.896974144424340203e-02,0.000000000000000000e+00,1.929255892666748196e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.979193028303644155e+02,7.128464273673465357e+01,2.027417534867318512e-03,-1.111431099134192806e+02,4.681791820377515512e-01,0.000000000000000000e+00,1.279116713939916572e+01,1.000000000000000000e+00
1.200000000000000000e+01,2.783077750267153405e+01,1.085291535005261778e+02,-1.196301567476430044e-02,6.571595763848596334e+02,7.175169841340844901e-02,0.000000000000000000e+00,1.929255892666748196e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.579688166448834465e+02,4.872609201279637858e+01,-2.133741556496724333e-03,1.169862072059717235e+02,4.119738988985517381e-01,0.000000000000000000e+00,1.623998770831423499e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.350002088657726773e+01,4.994843642169206532e+01,-3.666327347507921785e-03,2.012103340667374596e+02,2.508012161267185736e-01,0.000000000000000000e+00,3.239337998794806595e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.018670805683064202e+02,1.002140509834435278e+02,-7.391895758968906709e-03,4.059510724682843943e+02,1.047999761909194083e-01,0.000000000000000000e+00,3.053397927715720073e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.161034809412013828e+02,5.660102996910432438e+01,-6.975141694528235944e-03,3.830481149966303178e+02,9.343357637025218043e-02,0.000000000000000000e+00,1.920443298140062183e+01,1.000000000000000000e+00
1.400000000000000000e+01,4.885971152807375972e+01,8.838038800905026449e+01,-6.619696533285425802e-03,3.635144232919673186e+02,1.326063542120984318e-01,0.000000000000000000e+00,1.912285566763033628e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.902020057286854069e+02,1.110149239665356333e+02,-8.516494311350797028e-03,4.677540277734818801e+02,5.997998524157366340e-02,0.000000000000000000e+00,2.178044092352611472e+01,1.000000000000000000e+00
1.600000000000000000e+01,2.817254776561761176e+01,7.743648297633467337e+01,-7.872669754104036702e-03,4.323722817703106784e+02,7.782486973474800340e-02,0.000000000000000000e+00,2.340358523602263219e+01,1.000000000000000000e+00
1.600000000000000000e+01,2.680438836696661653e+01,1.756646373133000338e+01,-2.866548008172791449e-03,1.572580040034808064e+02,2.460539572936192299e-01,0.000000000000000000e+00,9.812310791476056338e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.975037504091499159e+02,9.049488177738506067e+01,-8.899550381830141285e-03,4.888050927540282373e+02,1.065041546813706441e-01,0.000000000000000000e+00,1.382617984810665135e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.597616856177705102e+01,9.409093036342742522e+00,-8.579156008918842335e-03,4.711976371271871926e+02,7.809659066620622259e-02,0.000000000000000000e+00,1.926391588124577581e+01,1.000000000000000000e+00
1.800000000000000000e+01,3.654551894989030814e+01,1.874621711019620207e+01,2.839567261168193281e-03,-1.557752616527154714e+02,2.808671262199858853e-01,0.000000000000000000e+00,8.686942268186475857e+00,0.000000000000000000e+00
1.800000000000000000e+01,9.720909593498281254e+01,2.369608393381006195e+01,-8.265228685939802686e-03,4.539455819204101772e+02,7.320356472337963272e-02,0.000000000000000000e+00,3.748888961365988592e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.410488666570304872e+02,8.801795544582373054e+01,-7.769540918117399941e-03,4.267047777283929690e+02,8.506220381758400340e-02,0.000000000000000000e+00,1.631969779578806268e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.003688787631948571e+02,1.575265046930219057e+02,-6.425816225915151163e-03,3.528596203442092474e+02,1.125321007926948225e-01,0.000000000000000000e+00,3.475863861522720555e+01,1.000000000000000000e+00
1.900000000000000000e+01,2.008043938040440821e+02,5.923285843253474070e+01,-3.226063891646437174e-03,1.770154045716838880e+02,3.012686463924398872e-01,0.000000000000000000e+00,2.686146094533313544e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.835312567419634888e+01,1.041078611172689108e+02,-8.431353581719812015e-03,4.630750703829615986e+02,9.560920329318312039e-02,0.000000000000000000e+00,2.056853932461892853e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.570839075734787400e+02,7.758891601313047204e+01,-9.163529196837020760e-03,5.033121991973317790e+02,8.217125450178519586e-02,0.000000000000000000e+00,1.912818341298620339e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.862589278459234663e+02,8.245018074417420451e+01,-8.275385946846815916e-03,4.545037799907614158e+02,4.967342728741142022e-02,0.000000000000000000e+00,1.382617984810665135e+01,1.000000000000000000e+00
2.100000000000000000e+01,5.999765070537480938e+01,2.824857648065292892e+01,-8.691730188949217326e-03,4.773842154419118060e+02,5.843016350256524660e-02,0.000000000000000000e+00,1.926391588124577581e+01,1.000000000000000000e+00
2.100000000000000000e+01,1.125901804592901811e+02,1.023660537147735852e+02,-4.189114887288809125e-03,2.299404216937937235e+02,1.971195513644754538e-01,0.000000000000000000e+00,2.392890879013244998e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.800110636195593088e+02,1.156403083224042661e+02,-8.260235070870857246e-03,4.536711549542152397e+02,1.056587962012881521e-01,0.000000000000000000e+00,1.631786362648818312e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.153047701801107650e+02,1.261404870105241542e+02,-7.933573150070611507e-03,4.357192626559652240e+02,9.573206986488402848e-02,0.000000000000000000e+00,1.933595619773658569e+01,1.000000000000000000e+00
2.400000000000000000e+01,1.329184971803040582e+02,1.181632805293398008e+02,-8.697955704520962672e-03,4.777263422033392430e+02,6.341103478561094242e-02,0.000000000000000000e+00,1.933595619773658569e+01,1.000000000000000000e+00
2.400000000000000000e+01,1.368776365062525535e+01,1.281807531900833510e+02,-8.078441008724627365e-03,4.436805585109090657e+02,9.694585101731589827e-02,0.000000000000000000e+00,1.625184449486721761e+01,1.000000000000000000e+00
2.400000000000000000e+01,4.473243609527440157e+01,1.462290770470511347e+02,3.397713017031648349e-03,-1.864484802251158726e+02,3.096629963138562980e-01,0.000000000000000000e+00,1.980349213003215070e+01,1.000000000000000000e+00
2.700000000000000000e+01,1.092873265973679793e+02,5.559861017157425422e+00,-4.642278226459317994e-03,2.548442716386391851e+02,2.063072118011831657e-01,0.000000000000000000e+00,1.916485872629011311e+01,1.000000000000000000e+00
2.700000000000000000e+01,9.704003159331760386e+00,8.455418012530866179e+01,-7.166810276620603180e-03,3.935813713194097545e+02,1.120074715341196070e-01,0.000000000000000000e+00,2.379693298134976587e+01,1.000000000000000000e+00
2.700000000000000000e+01,6.398944406487487413e+01,1.508492442088526673e+02,-3.380481683255674979e-03,1.855015224427588976e+02,2.217938512892976277e-01,0.000000000000000000e+00,1.088875782662427660e+01,1.000000000000000000e+00
2.800000000000000000e+01,2.272430282688962961e+02,1.555417429714233606e+02,-9.354252812950559701e-03,5.137935243754100156e+02,7.942877369056644543e-02,0.000000000000000000e+00,2.204821013663791263e+01,1.000000000000000000e+00
2.900000000000000000e+01,2.993795180021301050e+01,9.707940833548639148e+01,-7.827321890616783379e-03,4.298801640503003227e+02,1.044571591908194375e-01,0.000000000000000000e+00,7.603306656179948497e+00,1.000000000000000000e+00
2.900000000000000000e+01,8.076592221375830150e+01,1.122686205781491395e+02,-7.413586574174342407e-03,4.071431035978243926e+02,9.445936129855037056e-02,0.000000000000000000e+00,3.055168905726340611e+01,1.000000000000000000e+00
2.900000000000000000e+01,4.607773494518473179e+00,4.808331686901478719e+01,1.671263392729745731e-03,-9.157045575903728718e+01,4.692226890494447522e-01,0.000000000000000000e+00,3.682520092892650609e+01,1.000000000000000000e+00
2.900000000000000000e+01,1.397448328809646512e+01,1.444300682936449221e+02,-3.699660143067432048e-03,2.030421568712382339e+02,2.331492983625161886e-01,0.000000000000000000e+00,8.938347031117929831e+00,1.000000000000000000e+00
3.000000000000000000e+01,4.490098449004096892e+01,9.098234840911594290e+01,-8.729448391547630151e-03,4.794570407931848308e+02,7.505050264964818751e-02,0.000000000000000000e+00,1.110329310896350563e+01,1.000000000000000000e+00
3.000000000000000000e+01,1.121153830366206705e+02,1.022827149481558422e+02,-5.339276373294622215e-03,2.931482026062116120e+02,2.092338266059774465e-01,0.000000000000000000e+00,3.290147420914926357e+01,1.000000000000000000e+00
3.000000000000000000e+01,2.205155176685955496e+02,1.197052896679427931e+02,-9.019056404970552873e-03,4.953726144631800139e+02,8.616913639805723335e-02,0.000000000000000000e+00,9.110702309374890007e+00,1.000000000000000000e+00
3.000000000000000000e+01,1.373294174799479705e+01,1.354949854550194175e+02,-7.113889815155073626e-03,3.906730971554804341e+02,1.039619625689223170e-01,0.000000000000000000e+00,8.938347031117929831e+00,1.000000000000000000e+00
3.100000000000000000e+01,8.542027123042150549e+01,5.687745655558110514e+01,2.851646610081353707e-03,-1.564390891664667436e+02,3.155107012732405458e-01,0.000000000000000000e+00,3.108975268273500703e+01,1.000000000000000000e+00
3.100000000000000000e+01,8.386067555674152629e+01,1.426631629500586484e+02,2.444613279028044154e-03,-1.340703401461754822e+02,3.590703666255340432e-01,0.000000000000000000e+00,1.348486910193999400e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.453760744451696496e+01,1.454429671618514135e+02,-7.621458542995646936e-03,4.185668262862952815e+02,1.023526901226893271e-01,0.000000000000000000e+00,7.080336983595659994e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.542113362759060919e+02,1.476345967972197002e+02,-8.044886936570622496e-03,4.418365753248653505e+02,9.580532310446798760e-02,0.000000000000000000e+00,2.520591663156984907e+01,1.000000000000000000e+00
3.300000000000000000e+01,9.346915757231383282e+01,1.521245987846917558e+02,-2.766321720956149786e-03,1.517500111858335288e+02,3.220803082052946520e-01,0.000000000000000000e+00,1.348486910193999400e+01,1.000000000000000000e+00
3.500000000000000000e+01,1.433759944672154347e+02,8.190751884128413707e+00,-6.981700707483896526e-03,3.834085692971327717e+02,6.244060849587595996e-02,0.000000000000000000e+00,1.594268508416877239e+01,1.000000000000000000e+00
3.500000000000000000e+01,4.883980622703951013e+01,2.375682130096034328e+01,-9.233152369446882488e-03,5.071383803851874745e+02,1.478561784580926242e-01,0.000000000000000000e+00,6.106179483456990909e+00,1.000000000000000000e+00
3.500000000000000000e+01,3.803032587830553268e+01,6.307386164221189517e+01,-8.110603442093314297e-03,4.454480633932347473e+02,7.877270962344029570e-02,0.000000000000000000e+00,1.443178007443011523e+01,1.000000000000000000e+00
3.500000000000000000e+01,2.441223937238945396e+01,6.785130824412222239e+01,-8.665536001056104581e-03,4.759446988960428939e+02,7.612319255383703798e-02,0.000000000000000000e+00,1.443178007443011523e+01,1.000000000000000000e+00
