frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,1.723718111164834355e+01,2.804572767351396934e+01,-4.345144605528743903e-03,2.385151239128578311e+02,1.754315495126098634e-01,0.000000000000000000e+00,2.104960501777841841e+01,1.000000000000000000e+00
1.000000000000000000e+01,3.053670575987095859e+01,5.071979782366774003e+01,-7.336701112068348685e-03,4.029178191457930325e+02,1.034688306565799687e-01,0.000000000000000000e+00,1.049723815583394604e+01,1.000000000000000000e+00
1.000000000000000000e+01,2.442897749315116585e+01,5.925722508954872580e+01,-7.269891985125819141e-03,3.992462854436881798e+02,1.173634399262849515e-01,0.000000000000000000e+00,1.049723815583394604e+01,1.000000000000000000e+00
1.000000000000000000e+01,9.197577738845939166e+01,1.319859252367577369e+02,-6.799202721401570275e-03,3.733792883121573709e+02,1.097474699894348538e-01,0.000000000000000000e+00,9.670430543079461927e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.478809943723096865e+02,1.381949362484263304e+02,-8.014172097737038911e-03,4.401486238264237159e+02,1.085386265945594841e-01,0.000000000000000000e+00,6.135516349966156469e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.570180589248010392e+02,8.244982181814165756e+00,-7.563669775706125496e-03,4.153910115972470294e+02,1.400140063286995362e-01,0.000000000000000000e+00,1.140017481974864388e+01,1.000000000000000000e+00
1.100000000000000000e+01,7.796005627080263878e+01,5.645775830657450811e+00,-7.375655244743018445e-03,4.050585657398077046e+02,1.321836523734277735e-01,0.000000000000000000e+00,7.339754929117225934e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.343456244588565198e+02,4.715137322630933170e+01,-8.126404549610761682e-03,4.463164222752598675e+02,8.155893603645270051e-02,0.000000000000000000e+00,1.314720563803064834e+01,1.000000000000000000e+00
1.100000000000000000e+01,2.103351917373828428e+02,4.756269914772530250e+00,-9.295141361790321480e-03,5.105450208393313574e+02,1.240147437301251099e-01,0.000000000000000000e+00,6.441916413248085505e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.311224851900069268e+02,1.487145266050623604e+01,-3.064493295551857892e-03,1.681362002476892314e+02,2.816511414946193392e-01,0.000000000000000000e+00,7.113030268684582325e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.242454845603346740e+02,5.867590635189458936e+01,-5.419965714819110700e-03,2.975825314227316767e+02,1.604721628737870720e-01,0.000000000000000000e+00,1.181611708609843703e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.636608748686047932e+02,9.836355793295598460e+01,-8.195933315811150532e-03,4.501374153050010136e+02,9.617020870717585268e-02,0.000000000000000000e+00,1.215608559911732023e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.007528408156549773e+02,1.279263212556396496e+02,-8.382774974128691728e-03,4.604054052767920666e+02,8.164396263314233071e-02,0.000000000000000000e+00,9.670430543079461927e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.166968443933142510e+02,5.770006843445811384e+00,-9.269370779641801505e-03,5.091287837889274215e+02,1.333652636834067318e-01,0.000000000000000000e+00,3.644790840382674535e+00,1.000000000000000000e+00
