frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,9.028603999558153248e+01,3.007614212208690674e+01,-1.406531227988379318e-02,7.789272588784028812e+02,6.140980294834308406e-02,0.000000000000000000e+00,9.839840384791310512e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.628218472229674489e+02,1.484725611032776271e+02,-1.786478030893605407e-02,9.907699978075303306e+02,4.235463102788439294e-02,0.000000000000000000e+00,8.837371274193486670e+00,1.000000000000000000e+00
1.100000000000000000e+01,7.845193192429248086e+01,4.147412904692578195e+01,-1.140025364142649607e-02,6.303345303541541398e+02,7.550909596002153279e-02,0.000000000000000000e+00,1.643046620707235661e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.277760549315331104e+02,8.510355243416306337e+01,-8.658971269082825148e-03,4.774918793580160923e+02,1.102721238918578095e-01,0.000000000000000000e+00,1.917305698631763988e+01,1.000000000000000000e+00
1.100000000000000000e+01,2.172679556912907728e+01,1.291155982587764584e+02,-4.874587888696156265e-03,2.664901985098273940e+02,3.198138288091812997e-01,0.000000000000000000e+00,8.000571699880827836e+00,1.000000000000000000e+00
1.100000000000000000e+01,4.669012394579730341e+01,1.537087130044062633e+02,-9.104172377566317406e-03,5.023144654343495290e+02,1.287143926363168989e-01,0.000000000000000000e+00,1.647563864046573201e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.413420345404576608e+02,1.368358192103777924e+02,-8.180147697601423268e-03,4.507946427788866117e+02,1.345882795277737465e-01,0.000000000000000000e+00,1.640340948064888948e+01,1.000000000000000000e+00
1.200000000000000000e+01,2.260233600992210086e+02,1.256109322831413664e+02,-4.189244846660774430e-03,2.282782840995328684e+02,2.320871231318488714e-01,0.000000000000000000e+00,1.522613275152478707e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.280978296123256257e+02,2.543898009763028156e+01,-1.460919239253329061e-02,8.092517811093457567e+02,7.574875113245238545e-02,0.000000000000000000e+00,5.914443197482881054e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.511077104467934475e+02,4.982745546888003929e+01,-2.534236992113610143e-02,1.407689696018961513e+03,7.491978088306117112e-02,0.000000000000000000e+00,9.126792308389941155e+00,1.000000000000000000e+00
1.300000000000000000e+01,2.099082222075429343e+02,5.474754328423369287e+01,-8.441431478929907126e-03,4.653627537489352335e+02,1.022135717011368738e-01,0.000000000000000000e+00,9.425422322254535246e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.454161736546008967e+02,9.261569764286723228e+01,-2.114275787866303283e-02,1.173536569656385382e+03,5.840918548968887514e-02,0.000000000000000000e+00,1.270242570991888975e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.306664969805860608e+02,1.081556078213750283e+02,9.274414270375199582e-03,-5.118064544647476737e+02,3.093664722369316999e-01,0.000000000000000000e+00,2.142526009979966517e+01,1.000000000000000000e+00
1.300000000000000000e+01,6.144189503823295695e+01,1.289546634234039573e+02,-8.452292833509409201e-03,4.659683382899837625e+02,1.062502745985792751e-01,0.000000000000000000e+00,1.249232824956074417e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.505968616380341416e+02,8.101776287264547705e+01,5.384040096470764196e-03,-2.948951621055822443e+02,2.769551509015965030e-01,0.000000000000000000e+00,1.270242570991888975e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.041924232232109944e+02,1.554302997804125823e+02,-1.344968359613762932e-02,7.446023308803504506e+02,5.117041252152665365e-02,0.000000000000000000e+00,3.533667478167306797e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.451435868067725607e+02,6.371882743768653512e+01,-1.450328956483046793e-02,8.033470742110746414e+02,4.538149817162018262e-02,0.000000000000000000e+00,1.511757209240951028e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.540810375548290949e+02,1.471697267380111498e+02,9.957615517858089266e-03,-5.498989512037381928e+02,2.433961801960932148e-01,0.000000000000000000e+00,8.837371274193486670e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.229792157532685337e+02,7.325570512743620100e+01,-1.550157796255532440e-02,8.590075368858863385e+02,6.171464402258264315e-02,0.000000000000000000e+00,2.265839639265271188e+01,1.000000000000000000e+00
1.500000000000000000e+01,3.136596722380458857e+01,1.476575239170439318e+02,-2.170012272804265271e-02,1.204612945447038328e+03,5.863981672650209198e-02,0.000000000000000000e+00,9.880234140366297879e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.641511002928251628e+02,1.073981084684022136e+02,-1.467317306745325248e-02,8.128190808760343771e+02,6.683503373840415929e-02,0.000000000000000000e+00,1.710761675765753864e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.781716142179322446e+02,2.289511735834258488e+01,3.130237580864000686e-03,-1.692323866168278812e+02,3.125837418874889417e-01,0.000000000000000000e+00,1.068787898781727286e+01,1.000000000000000000e+00
1.600000000000000000e+01,8.836662248120158836e+01,1.238356069428497506e+02,-1.437214227644146788e-02,7.960348398237822494e+02,9.400412142304281904e-02,0.000000000000000000e+00,1.015561279896682301e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.051928764462193868e+02,2.017416523037032405e+01,-1.413887893613377175e-02,7.830290336096777537e+02,4.218903231534976150e-02,0.000000000000000000e+00,1.376705607604994164e+01,1.000000000000000000e+00
1.600000000000000000e+01,3.917101530648183427e+01,7.263662620709490625e+01,-1.580029578695565928e-02,8.756628164155582681e+02,6.556277728795334436e-02,0.000000000000000000e+00,1.195560423960201391e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.612237851676235039e+02,9.054280137287142338e+01,6.878346510304084171e-03,-3.782115530016979505e+02,1.652701145167894126e-01,0.000000000000000000e+00,1.427087461000644453e+01,1.000000000000000000e+00
1.700000000000000000e+01,3.126127042832466429e+01,1.575372033273019383e+02,2.893330240519614155e-03,-1.560234059207885764e+02,4.081374514485636151e-01,0.000000000000000000e+00,9.880234140366297879e+00,1.000000000000000000e+00
1.800000000000000000e+01,1.501403582589678365e+02,2.520411584592935483e+01,-2.305811478113463375e-02,1.280329007214441390e+03,4.050074869845099457e-02,0.000000000000000000e+00,1.739615698904377439e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.296678479357767060e+02,7.105628382893429773e+01,-1.571622788572734492e-02,8.709755353761987635e+02,5.572398213998208671e-02,0.000000000000000000e+00,1.356681914023348945e+01,1.000000000000000000e+00
