frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,8.910108340525945891e+01,1.115728393843444337e+02,-9.437877371587756123e-03,5.209204859054477765e+02,8.326884536967660289e-02,0.000000000000000000e+00,8.606273505971788751e+00,1.000000000000000000e+00
1.000000000000000000e+01,4.272522746081344280e+01,5.660910270217623008e+01,1.935983373507025066e-03,-1.026456749167579545e+02,3.674774322464640086e-01,0.000000000000000000e+00,1.573583829945030566e+01,1.000000000000000000e+00
1.000000000000000000e+01,2.965098987483655080e+01,7.183456160654218081e+01,-5.989664447878063208e-03,3.286622896042970865e+02,1.174636247939171430e-01,0.000000000000000000e+00,1.301904781678564227e+01,1.000000000000000000e+00
1.100000000000000000e+01,3.536043073862967390e+01,1.499704001782997942e+01,-5.511585631046146162e-03,3.020065774869003121e+02,9.768321802693313849e-02,0.000000000000000000e+00,2.046506917835773010e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.548545843680176688e+02,9.522714322493322925e+01,-1.014675032693119171e-02,5.604443316818778840e+02,1.052936770714903991e-01,0.000000000000000000e+00,1.433334239323520976e+01,1.000000000000000000e+00
1.100000000000000000e+01,3.796027501816651295e+01,1.587067767308273574e+02,-6.594320957020162639e-03,3.623754541916929384e+02,8.999164181760077597e-02,0.000000000000000000e+00,1.489988800223665777e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.132372037817810906e+02,7.925170148450827412e+01,-7.760765875085707220e-03,4.274116340893834831e+02,9.859910988693576517e-02,0.000000000000000000e+00,2.954106697411678439e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.938832295607738843e+02,1.238972713548626388e+02,-6.957440263863947684e-03,3.826214959879760613e+02,7.285737942318781801e-02,0.000000000000000000e+00,7.836947087617617491e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.326476634183358954e+02,1.486735422344855522e+02,-6.462430825451479649e-03,3.550218019183765819e+02,7.915710056561686692e-02,0.000000000000000000e+00,9.428319542106242679e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.572823521528044637e+02,3.324550867691555567e+01,-6.669122250762373090e-03,3.665460672408424898e+02,1.044097807526254140e-01,0.000000000000000000e+00,4.985366180483108423e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.597824690207177127e+02,7.035665892982056846e+01,-4.658013347882197785e-03,2.544148912411434367e+02,1.285272170283769944e-01,0.000000000000000000e+00,9.688432796416108772e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.478822585120131521e+02,8.270390976390550009e+01,-6.900233594873435641e-03,3.794318869818476401e+02,9.464229819102354391e-02,0.000000000000000000e+00,1.289977314902479399e+01,1.000000000000000000e+00
1.300000000000000000e+01,2.306066252798457938e+01,1.586161670094370209e+02,-6.637440337998596653e-03,3.647796138523490299e+02,1.010144425042616145e-01,0.000000000000000000e+00,1.489988800223665777e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.085517089003048774e+00,9.628312443272062637e+01,-7.114727352182188304e-03,3.913911783047489621e+02,9.322142040287184628e-02,0.000000000000000000e+00,2.833519591698449958e+01,1.000000000000000000e+00
1.300000000000000000e+01,2.193298968749587345e+02,1.071986222977765806e+02,-8.608796541893799087e-03,4.746943425577402991e+02,5.528090948213593148e-02,0.000000000000000000e+00,3.043645442114643984e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.937020458000430096e+02,1.500315883392520888e+01,-1.971076870058750732e-03,1.046023442113201867e+02,4.782827571824883606e-01,0.000000000000000000e+00,2.899784981527165328e+01,1.000000000000000000e+00
1.400000000000000000e+01,2.150628333052510186e+02,4.863195063094822501e+01,-6.144877099438827810e-03,3.373163098438847669e+02,1.178646130781373369e-01,0.000000000000000000e+00,1.117777748901249524e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.963010794071691976e+02,5.940454569210223212e+01,-7.404134854371953976e-03,4.075273524906415901e+02,8.379369531085578693e-02,0.000000000000000000e+00,1.178610462373463896e+01,1.000000000000000000e+00
1.400000000000000000e+01,6.815159308797673532e+01,1.478547947692853484e+02,-5.832706750860540412e-03,3.199109727941661276e+02,1.275691801242777590e-01,0.000000000000000000e+00,3.031530181268531621e+01,1.000000000000000000e+00
1.500000000000000000e+01,8.304773671287195214e+01,5.438135301210439110e+01,-8.542760487705136629e-03,4.710124432812018540e+02,8.433526494676157892e-02,0.000000000000000000e+00,2.329263446850652741e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.914845230103894096e+02,7.016154558418453746e+01,-6.248225706029677043e-03,3.430786038590749740e+02,1.221739166505204643e-01,0.000000000000000000e+00,1.178610462373463896e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.348277707355777011e+02,1.395007377847345822e+02,-6.483590133582568631e-03,3.562015580721488277e+02,1.204670124730057301e-01,0.000000000000000000e+00,9.428319542106242679e+00,1.000000000000000000e+00
1.600000000000000000e+01,4.519588120636100115e+01,3.375073925930838925e+01,-9.524741558878660128e-03,5.257636763757589051e+02,9.842393858041198484e-02,0.000000000000000000e+00,6.658860404635530195e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.532126433201525231e+02,4.703565159469421531e+01,-8.369281495847591401e-03,4.613399668974662973e+02,8.726985773212991848e-02,0.000000000000000000e+00,1.437812823963279918e+01,1.000000000000000000e+00
1.700000000000000000e+01,8.620800314888266769e+01,1.235035405981627292e+02,-1.036824735200353453e-02,5.727940964639974482e+02,5.939469279833764492e-02,0.000000000000000000e+00,1.463319918141818476e+01,1.000000000000000000e+00
1.700000000000000000e+01,2.586038326309226321e+01,7.701428266414048096e+01,-9.606983768348549210e-03,5.303491643378803246e+02,8.205802179521448636e-02,0.000000000000000000e+00,2.833519591698449958e+01,1.000000000000000000e+00
1.800000000000000000e+01,2.240705707380701597e+02,6.815411529816485370e+01,-7.837483552288845856e-03,4.316890968127761994e+02,7.761079027565498389e-02,0.000000000000000000e+00,2.150009876611111181e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.357786183117843279e+02,3.347927885882847931e+01,-8.410368191260677098e-03,4.636307923560045197e+02,7.160029238856013833e-02,0.000000000000000000e+00,1.269852021293810473e+01,1.000000000000000000e+00
1.800000000000000000e+01,4.758809115704593751e+00,5.503079973954223192e+01,-6.243746998588357508e-03,3.428288895190735275e+02,1.654737451106698121e-01,0.000000000000000000e+00,3.047211763225198666e+01,1.000000000000000000e+00
1.800000000000000000e+01,8.515420749245517129e+01,1.089083347757855620e+02,-7.267004205829603880e-03,3.998815105053399748e+02,7.698507264254850213e-02,0.000000000000000000e+00,1.310184011857121433e+01,1.000000000000000000e+00
