frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,1.978871124311619667e+02,5.833847177362731173e+00,-1.078085418131907031e-02,5.921932167997629222e+02,6.576936819603318440e-02,0.000000000000000000e+00,1.225135035481815038e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.285599537521451907e+02,2.324390340898470342e+01,-7.206544118879112774e-03,3.957649672986196947e+02,2.828077357290483818e-01,0.000000000000000000e+00,4.127205284449091849e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.084263938153529949e+01,3.936865094774615415e+01,-7.062813799704826916e-03,3.878661855750294194e+02,1.372981182612021955e-01,0.000000000000000000e+00,1.407254739627960305e+01,1.000000000000000000e+00
1.000000000000000000e+01,6.658358044318167579e+00,5.411435432138876678e+01,-5.854410370404538634e-03,3.214576854275631490e+02,1.292095648993279999e-01,0.000000000000000000e+00,1.026950344057742726e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.463120962122923459e+02,8.086870659931349792e+01,-7.543992395573593211e-03,4.143096299412965209e+02,2.504079470090107007e-01,0.000000000000000000e+00,4.848205463949373240e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.596953037622562022e+02,8.937437887952535220e+01,-8.029291044554255283e-03,4.409794941778278030e+02,9.917065443230554944e-02,0.000000000000000000e+00,1.257463390275628790e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.440389702523679603e+02,1.152593586574615756e+02,-8.298272173925126671e-03,4.557615056620506948e+02,1.038427133482695552e-01,0.000000000000000000e+00,8.400471341897562283e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.093563957953826531e+02,1.302765697475329603e+02,-4.788524787579068534e-03,2.628813348744751011e+02,1.478557070585454492e-01,0.000000000000000000e+00,9.088714645137915937e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.003343029039300127e+01,1.317154784720830492e+02,-7.373193786687011649e-03,4.049232949074748262e+02,3.561199479976236981e-01,0.000000000000000000e+00,1.153445416331009632e+01,1.000000000000000000e+00
1.000000000000000000e+01,4.733066821752755260e+01,1.492739332520613971e+01,-5.308025829391952756e-03,2.914308111299473580e+02,2.803291252120625465e-01,0.000000000000000000e+00,3.849752357992814567e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.706541973247199451e+01,3.065142875749150875e+01,-6.143034402164632667e-03,3.373191838236749618e+02,1.195187372138568627e-01,0.000000000000000000e+00,6.061387336322337838e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.893690361887560982e+02,1.374430851849938904e+02,-5.527295295914638057e-03,3.034808898096629264e+02,1.407008721435329957e-01,0.000000000000000000e+00,9.466329506876940414e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.410755584739617916e+02,1.603872588475775842e+02,-4.160513955650499071e-03,2.283686411717704061e+02,1.744105703005862651e-01,0.000000000000000000e+00,1.378960936694724104e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.344045078155165243e+02,3.671504880436710749e+01,-7.841679602111063102e-03,4.306692002800611476e+02,9.509447100697498989e-02,0.000000000000000000e+00,1.053666788614208016e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.869597437417565970e+02,5.776642879144581855e+01,-8.459531932125924358e-03,4.646236277121833496e+02,1.028980067599757353e-01,0.000000000000000000e+00,1.321305175947348509e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.974282019110559077e+02,3.085816993860078838e+01,-1.333241498645698284e-02,7.324156971368020095e+02,3.949883400101206199e-02,0.000000000000000000e+00,8.891579168190345328e+00,1.000000000000000000e+00
1.100000000000000000e+01,5.001463933776669535e+00,3.337134857046771685e+01,-7.036593862452135591e-03,3.864252539584085184e+02,1.029015357693622290e-01,0.000000000000000000e+00,1.693843190413978306e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.766548838486856425e+02,7.213328876309371651e+01,-6.665464754087044828e-03,3.660296419881055385e+02,1.034771177032635103e-01,0.000000000000000000e+00,1.294429191790113265e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.396250168752779359e+02,8.182955473564901183e+01,-9.198755265333062245e-03,5.052480678966358028e+02,8.011496966240971851e-02,0.000000000000000000e+00,6.755757485332382295e+00,1.000000000000000000e+00
1.100000000000000000e+01,8.828413053417186518e+01,9.184271852119898938e+01,-7.911179494723632674e-03,4.344886065453041510e+02,9.586196521481782362e-02,0.000000000000000000e+00,1.506293405619700110e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.293089255086261744e+02,9.619929765908646857e+01,-7.559877366226717792e-03,4.151825975698072853e+02,8.621935548328407695e-02,0.000000000000000000e+00,1.044092952252765194e+01,1.000000000000000000e+00
1.100000000000000000e+01,6.258055048831602107e+01,1.201526224437103139e+02,-9.872414581306072218e-03,5.422694000936487555e+02,1.672789962029436195e-01,0.000000000000000000e+00,4.567431801077137976e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.005973809390235942e+02,1.260625040566038280e+02,-7.334857640345359385e-03,4.028165101051038164e+02,2.103545648411239144e-01,0.000000000000000000e+00,7.024204208714356135e+00,1.000000000000000000e+00
1.100000000000000000e+01,8.431450063678266815e+01,6.330930031142684555e+01,-6.530582910533058727e-03,3.586171332924524222e+02,1.307760187230165849e-01,0.000000000000000000e+00,1.328871385435114583e+01,1.000000000000000000e+00
