,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,0.0,41.0,1884.8302830564098,4004.9870031970186,3293.054118763384,41.0,1,0,1
1,1.0,36.0,2813.3254675038543,3688.2756378016866,7969.332831627384,36.0,1,1,1
2,2.0,41.0,2188.594572645462,4324.000514406838,5755.639363486934,41.0,1,2,1
3,3.0,45.0,2198.560683343569,5418.631902634167,3912.4934850528693,45.0,1,3,1
4,4.0,44.0,1848.236248036228,4457.6882422674635,5129.619183617797,44.0,1,4,1
5,6.0,48.0,2363.3810599068306,8546.157276887965,4657.265406132659,48.0,1,6,1
6,7.0,46.0,2367.113477457702,4924.441061793493,3551.601692717899,46.0,1,7,1
7,8.0,43.0,2537.4496406628314,5828.57120304114,3177.5068119029243,43.0,1,8,1
8,9.0,45.0,1273.1346054538103,4371.380034968854,5499.109747490872,45.0,1,9,1
9,11.0,48.0,2420.8118214393044,5958.396383444406,3349.8695810931617,48.0,1,11,1
10,12.0,47.0,2795.411529142083,6409.8865601969155,4723.173356573177,47.0,1,12,1
11,13.0,54.0,1321.693665286743,5791.52690768966,3332.4906257356743,54.0,1,13,1
12,14.0,52.0,1911.9926013381523,5743.271217709879,3697.0504195269864,52.0,1,14,1
13,15.0,52.0,2460.7134532933164,5768.506748728238,4412.751159520242,52.0,1,15,1
14,16.0,54.0,2419.651027775094,5439.753076964806,3416.6033219866954,54.0,1,16,1
15,18.0,57.0,1038.260643518276,7368.626382711646,2805.7987427878625,57.0,1,18,1
16,19.0,56.0,2870.683995322621,6291.733866610907,2910.628825192075,56.0,1,19,1
17,21.0,54.0,2709.246689934187,6842.63238724723,2538.939548826415,54.0,1,21,1
18,22.0,58.0,1309.2739397669593,6025.098006881728,2496.9211847227302,58.0,1,22,1
19,23.0,57.0,2134.312758094765,6351.4261040959755,3025.2878415721425,57.0,1,23,1
20,24.0,58.0,1283.437516952008,6861.621289408019,1995.249595778974,58.0,1,24,1
21,25.0,58.0,1429.3713224313826,6543.385145575817,3540.7887329684727,58.0,1,25,1
22,26.0,60.0,2038.3548922761138,6945.017840327931,1990.9950065863882,60.0,1,26,1
23,27.0,59.0,1670.1246032377262,8133.22802005316,2440.3861870418996,59.0,1,27,1
24,28.0,58.0,1996.799746569589,8360.531475265683,2568.7902260784,58.0,1,28,1
25,29.0,62.0,1757.857195565352,8615.298711676845,2454.3256810538646,62.0,1,29,1
26,31.0,63.0,2275.0129596388238,8435.019992436115,2061.744963476369,63.0,1,31,1
27,33.0,59.0,2173.791845209672,8293.666321110803,1699.1472824674115,59.0,1,33,1
28,34.0,61.0,1650.375777597943,8773.70969615962,2278.846196285244,61.0,1,34,1
29,35.0,64.0,2199.362962208863,6846.17184553923,2880.464016991368,64.0,1,35,1
30,37.0,64.0,2432.7225090733955,10339.905327378983,5007.106669683687,64.0,1,37,1
31,39.0,67.0,1762.2692365257662,8188.782874647368,2009.7122845348993,67.0,1,39,1
32,40.0,64.0,2470.4796632306934,6613.058517572161,1762.972858258236,64.0,1,40,1
33,41.0,67.0,2285.96202144446,8475.506645161893,1442.7519871036543,67.0,1,41,1
34,42.0,68.0,1981.9991511931125,7648.8932413454595,1527.04205008175,68.0,1,42,1
35,43.0,67.0,2261.426247580972,6424.22754611387,2077.547500310996,67.0,1,43,1
36,44.0,66.0,1772.0901902398682,9373.60231692859,1685.917324947401,66.0,1,44,1
37,45.0,69.0,2027.4481335857893,8528.014725274137,1477.6426672564896,69.0,1,45,1
38,46.0,69.0,1358.0555208961919,8322.135754042789,949.0699362503037,69.0,1,46,1
39,47.0,68.0,1675.8944653072192,9705.132656047119,1215.7628840008845,68.0,1,47,1
40,48.0,68.0,2146.9860392441615,10604.828837118946,947.5701928304474,68.0,1,48,1
41,49.0,71.0,1651.7813332835603,9567.56691048904,881.8115149100491,71.0,1,49,1
42,50.0,74.0,2197.912849133325,7039.053534106555,571.7524147890055,74.0,1,50,1
43,51.0,76.0,3167.411951928716,8914.481885988174,1014.6845848514541,76.0,1,51,1
44,52.0,74.0,2356.082801706508,8397.718250146187,658.3561916204177,74.0,1,52,1
45,53.0,75.0,1697.4630496582013,10709.796241281034,645.503246787177,75.0,1,53,1
46,54.0,77.0,3131.066602348436,11016.052082958398,404.61263128425276,77.0,1,54,1
