,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,9.0,53.0,1902.3368420019901,8081.536311914653,9483.048259280555,53.0,1,9,2
1,10.0,52.0,2148.6556547184814,5368.388093708403,9667.735152167374,52.0,1,10,2
2,12.0,52.0,1976.3310702142114,6629.785099636505,7685.637665876007,52.0,1,12,2
3,13.0,55.0,3305.061457389007,7840.925817224711,11372.609471327889,55.0,1,13,2
4,14.0,58.0,2548.9755996623617,6819.130381909555,9183.623720386055,58.0,1,14,2
5,15.0,57.0,1736.5373277823428,7469.926754456297,7887.794860599581,57.0,1,15,2
6,16.0,56.0,1903.8256337674854,7978.689760574644,10798.850098505907,56.0,1,16,2
7,17.0,58.0,3069.0635780698567,5562.871455128104,7482.308186501271,58.0,1,17,2
8,18.0,58.0,2454.6424243795464,7530.438987623598,6628.693023552776,58.0,1,18,2
9,19.0,58.0,2885.5838955781255,6153.660380409411,9643.856469699094,58.0,1,19,2
10,20.0,60.0,2758.4538003879507,8533.600792977935,5748.880696977714,60.0,1,20,2
11,21.0,59.0,2915.5111874335053,5445.90443380877,9442.452469290463,59.0,1,21,2
12,22.0,60.0,2765.3131274072007,10125.407394792011,7859.315428105094,60.0,1,22,2
13,23.0,62.0,3417.7271023769567,6972.8242994728425,7785.912614291896,62.0,1,23,2
14,24.0,61.0,4016.572488958126,5327.546579122881,8310.394742272732,61.0,1,24,2
15,25.0,61.0,3068.5770606409815,7819.431843323292,9092.18443471049,61.0,1,25,2
16,26.0,63.0,3013.3689534943296,7336.086883857828,7566.703095121554,63.0,1,26,2
17,27.0,67.0,3374.824262774444,5611.629555948395,9096.56575483945,67.0,1,27,2
18,28.0,65.0,2477.828763337824,10797.752447864212,9378.29854769282,65.0,1,28,2
19,29.0,64.0,2679.4863692001854,6147.105628648676,9091.473409215127,64.0,1,29,2
20,30.0,63.0,3011.438657382814,8826.604305452818,9373.643936152734,63.0,1,30,2
21,31.0,66.0,2729.9581440960587,7368.437646931866,7227.519192860292,66.0,1,31,2
22,32.0,65.0,3016.335348438359,7615.891823434101,8597.910875095968,65.0,1,32,2
23,33.0,68.0,2358.092288782588,9434.701937370644,8188.746872539226,68.0,1,33,2
24,34.0,64.0,4475.260618756687,6896.869967955734,9273.810621041861,64.0,1,34,2
25,35.0,63.0,2251.0240807277214,6327.777728740476,8035.865988031421,63.0,1,35,2
26,36.0,61.0,2439.65815260011,5932.048574301014,7045.281411400215,61.0,1,36,2
27,37.0,65.0,2853.667014618196,6849.31495806608,6507.95834790306,65.0,1,37,2
28,38.0,66.0,2963.6914606246737,8542.192064321243,8708.249835716417,66.0,1,38,2
29,39.0,64.0,3838.9639481117474,7850.371857963864,8558.015718745797,64.0,1,39,2
30,40.0,64.0,3884.582745671504,8101.803566313144,7179.588278218334,64.0,1,40,2
31,41.0,66.0,3896.9790170169226,9401.804338244963,5716.628068756249,66.0,1,41,2
32,42.0,68.0,2832.0928004067855,11783.671000767214,7039.6574779083585,68.0,1,42,2
33,43.0,69.0,3828.718712535111,8918.02853313449,7034.140538575099,69.0,1,43,2
34,44.0,69.0,2844.2768114897817,8185.0414973962925,6516.6949853134165,69.0,1,44,2
35,45.0,67.0,2786.4734750178286,9899.919864625059,7103.4159340370725,67.0,1,45,2
36,46.0,71.0,2558.688982934437,10544.190214780645,7147.302355265403,71.0,1,46,2
37,47.0,74.0,3983.1157557914194,11157.646099441758,4862.76199196145,74.0,1,47,2
38,48.0,69.0,2498.588774649034,10959.888206824391,7733.155511406569,69.0,1,48,2
39,50.0,72.0,2348.871981054641,8709.746058195164,4944.1485442160765,72.0,1,50,2
40,51.0,73.0,3076.4279840505687,9620.515739177428,9695.06409720363,73.0,1,51,2
41,52.0,76.0,3333.3852701176856,9716.837031879515,6999.165044988798,76.0,1,52,2
42,53.0,71.0,2565.77059587086,8484.98496098498,7319.857328277623,71.0,1,53,2
43,54.0,77.0,3487.838441605155,8043.455538146645,5300.9404036167825,77.0,1,54,2
44,55.0,76.0,3917.0169240539462,9699.5639500343,6742.215175761715,76.0,1,55,2
45,56.0,76.0,2995.9709991976006,10490.858860525032,5988.679557294777,76.0,1,56,2
46,57.0,76.0,3422.8871729970247,11002.212852453638,6473.73053983986,76.0,1,57,2
47,58.0,80.0,3832.613686319767,10280.530842161643,6471.481244948383,80.0,1,58,2
48,59.0,79.0,4173.465496677826,8832.657636712984,3623.54384777865,79.0,1,59,2
