,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,14.0,47.0,9579.352597743195,19772.355483910313,12500.650106393783,47.0,1,14,1
1,21.0,47.0,7660.808629080901,9994.842146939862,16785.268255511106,47.0,1,21,1
2,24.0,49.0,8062.95560579071,7719.49531275815,13809.069121802684,49.0,1,24,1
3,25.0,52.0,5467.1609196127665,12570.226314069141,14835.441304984673,52.0,1,25,1
4,26.0,54.0,6603.110025027087,12825.75777972401,13777.230315324567,54.0,1,26,1
5,27.0,53.0,5963.365043073063,12162.062630233613,11704.704977508254,53.0,1,27,1
6,29.0,57.0,8386.044305974141,17944.31762269396,14857.286876401255,57.0,1,29,1
7,30.0,54.0,9979.01129174688,10276.14511600613,18539.76293931034,54.0,1,30,1
8,31.0,56.0,9174.422208405762,10313.004359153903,16599.256252526,56.0,1,31,1
9,32.0,53.0,8052.64728270191,19296.700797536785,8365.796272498017,53.0,1,32,1
10,33.0,56.0,8175.762281944913,16539.19452567486,13645.43452894021,56.0,1,33,1
11,34.0,60.0,4553.983673829336,13356.385157873474,13455.586641169617,60.0,1,34,1
12,35.0,60.0,5538.044116415319,13935.39897148577,7958.520773756494,60.0,1,35,1
13,36.0,62.0,12153.364327475716,16669.559923617733,16822.280660129807,62.0,1,36,1
14,37.0,61.0,4752.943964336074,12971.363730748377,9066.690164506103,61.0,1,37,1
15,38.0,61.0,10730.4286476208,18089.85649185731,11899.042921307337,61.0,1,38,1
16,39.0,63.0,7364.5941686747465,17029.355197099052,10731.172808777737,63.0,1,39,1
17,40.0,68.0,9256.47286919174,14724.999767120542,11655.683793783115,68.0,1,40,1
18,41.0,66.0,5419.834978237686,9470.181018312835,9530.260250543508,66.0,1,41,1
19,42.0,66.0,9328.430207252568,25729.62825503725,11721.842920937286,66.0,1,42,1
20,43.0,68.0,11669.206820341562,19287.66338011363,12271.112219044398,68.0,1,43,1
21,44.0,68.0,10114.472689462931,19097.272933079767,11923.75063096828,68.0,1,44,1
22,45.0,69.0,6456.439850614098,16753.544361034907,7493.38061000821,69.0,1,45,1
23,46.0,72.0,11173.335976028015,19350.24662063083,11707.03001486904,72.0,1,46,1
24,47.0,70.0,9604.794203319288,20203.189161419,6756.493626902508,70.0,1,47,1
25,48.0,70.0,10419.502267542406,20831.352056131436,6927.433753012722,70.0,1,48,1
26,50.0,72.0,7718.698172385033,18054.773099923634,6105.960700547593,72.0,1,50,1
27,51.0,72.0,6963.519139671655,20053.91429230917,6526.8434306189865,72.0,1,51,1
28,52.0,71.0,9435.87676398924,18096.216151796834,6092.438517920079,71.0,1,52,1
29,53.0,75.0,10055.240734450632,21245.447379319547,5099.916807191072,75.0,1,53,1
30,54.0,79.0,10636.375262990116,20989.30302349072,6398.177934418917,79.0,1,54,1
