,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
36,43.0,34.0,2477.2583445034315,5452.695171945824,8099.402646659419,34.0,1,43,1
37,44.0,32.0,4661.586464697271,4430.356181971848,7966.182276856351,32.0,1,44,1
38,45.0,28.0,4239.727285514002,7184.978448836952,6784.949529482273,28.0,1,45,1
39,46.0,28.0,4053.9007744409273,5819.174975986338,14683.660491227625,28.0,1,46,1
40,47.0,30.0,5762.23665282451,4669.632440637515,9381.462577649156,30.0,1,47,1
41,48.0,28.0,5018.631220731873,3852.7238081870046,6592.430478713358,28.0,1,48,1
42,50.0,28.0,3184.616942246246,5236.55472744404,13871.306058781594,28.0,1,50,1
43,51.0,25.0,4497.766600209345,3722.0098302920624,7079.179197476912,25.0,1,51,1
44,52.0,26.0,3663.5606047070696,3474.133997568478,6565.1202980766175,26.0,1,52,1
45,53.0,28.0,3267.1382629951036,4146.757062327664,15095.931353865182,28.0,1,53,1
46,54.0,25.0,3230.2755942871936,2762.4410861987135,9437.029032026427,25.0,1,54,1
47,55.0,25.0,2468.253110345803,3240.693508177429,9340.01999843558,25.0,1,55,1
48,56.0,26.0,3701.4557578494123,1985.7816235902935,8051.88906491558,26.0,1,56,1
49,57.0,25.0,4070.8974723381098,2147.6798300963756,7486.981299875894,25.0,1,57,1
50,58.0,26.0,5936.07542037638,5515.615147753001,18602.47637405952,26.0,1,58,1
51,59.0,24.0,2811.7884934960966,1670.6824631915347,11485.64216276288,24.0,1,59,1
52,60.0,25.0,4285.718497627027,1912.8845575605333,9645.944212220602,25.0,1,60,1
53,61.0,19.0,3435.7145115930675,2879.6406466475933,7462.642214876612,19.0,1,61,1
54,63.0,20.0,5417.4670764006105,2505.3485511387616,14155.84758206104,20.0,1,63,1
55,64.0,21.0,4099.654559081744,2213.176702369253,5799.902618866558,21.0,1,64,1
56,65.0,21.0,5514.189954140451,2233.2205589121268,10150.704523798899,21.0,1,65,1
57,66.0,18.0,3901.503592583543,2247.022060681087,11507.550815326433,18.0,1,66,1
58,67.0,18.0,4706.227673094098,2277.6923891880933,9979.624712863595,18.0,1,67,1
59,68.0,17.0,2543.4861629895363,1097.340855608146,12852.886689042823,17.0,1,68,1
60,69.0,24.0,4889.90635702393,2447.7855250902257,11458.110353910182,24.0,1,69,1
61,70.0,25.0,3021.662503125988,4619.339493844708,10767.0747267678,25.0,1,70,1
62,77.0,26.0,2093.557259247719,3636.4489115294987,7284.41350098725,26.0,1,77,1
