,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
100,157.0,72.0,2599.427180664156,8228.135827661983,6016.484834010931,72.0,1,157,3
101,158.0,75.0,2568.368589238566,10307.41717490442,3350.3490564034064,75.0,1,158,3
102,160.0,72.0,2292.6534029208256,10953.974462807966,4204.280590992131,72.0,1,160,3
103,161.0,72.0,2177.7372136190843,6651.217215725265,5764.724408464475,72.0,1,161,3
104,163.0,69.0,2511.6526942541977,11631.962984114754,4024.6348965898883,69.0,1,163,3
105,166.0,72.0,2483.7331533738134,9618.255444552142,8291.223194313052,72.0,1,166,3
106,167.0,73.0,3257.07447644359,10754.21014194476,5962.2465886356395,73.0,1,167,3
107,168.0,76.0,2196.5374611213683,9435.157290010791,6394.138634257159,76.0,1,168,3
108,176.0,72.0,2628.395339674611,13839.66753508022,6220.134921532715,72.0,1,176,3
109,178.0,73.0,1894.2542671076094,11649.14227536264,5338.137243682764,73.0,1,178,3
110,179.0,72.0,3388.010642723206,9983.719019883327,9828.411169396124,72.0,1,179,3
111,183.0,73.0,1976.6208149793952,8401.362447001111,5908.0081403373415,73.0,1,183,3
112,186.0,73.0,4427.812641796947,11805.681116062395,7375.044080609701,73.0,1,186,3
113,187.0,71.0,3197.4874292058917,10040.664677383818,7681.604457094956,71.0,1,187,3
114,188.0,65.0,2540.909351414026,9510.866610613459,9355.327801276764,65.0,1,188,3
115,190.0,73.0,3177.1334075633813,10405.605603171689,7408.117938199048,73.0,1,190,3
116,304.0,74.0,2537.4269326420253,13215.763012924366,6910.47872774164,74.0,1,304,3
117,306.0,71.0,3159.002093959181,9877.515855570056,7996.129984097116,71.0,1,306,3
118,307.0,71.0,2523.8683672341504,10823.294084854577,6971.100679063928,71.0,1,307,3
119,308.0,73.0,2507.1027605100685,12724.79708174359,6608.638439532125,73.0,1,308,3
120,310.0,75.0,3556.983425377305,12360.23719445375,5664.6614129002755,75.0,1,310,3
121,312.0,75.0,3946.84345819073,11756.942822054498,9299.387140495899,75.0,1,312,3
122,313.0,69.0,2867.631436198966,9735.84316298598,5109.435553943733,69.0,1,313,3
123,314.0,70.0,2896.322863211132,13706.740779453125,6653.406851428981,70.0,1,314,3
124,315.0,73.0,3495.504825297968,11211.599853245709,7397.887727585724,73.0,1,315,3
125,319.0,73.0,2657.8148315488515,9103.139509723833,6217.007880073202,73.0,1,319,3
126,322.0,72.0,1999.2220180039267,10191.054488148606,6318.604315485175,72.0,1,322,3
127,323.0,72.0,2313.3520840495894,8234.41725865744,8102.703611568349,72.0,1,323,3
128,327.0,68.0,2047.592797835536,8364.142615861496,6348.132737555882,68.0,1,327,3
129,331.0,72.0,2371.4953967168067,13596.684547467266,5960.831164005225,72.0,1,331,3
130,332.0,72.0,2395.0522100075864,9968.171565695664,7860.582509882836,72.0,1,332,3
131,333.0,73.0,2468.778243797905,12207.663998353153,7080.057332509378,73.0,1,333,3
132,338.0,70.0,1997.0336827433925,9159.529046528587,6612.665021502065,70.0,1,338,3
133,339.0,69.0,2756.4615708613665,10206.859684643216,7169.581497549021,69.0,1,339,3
134,341.0,73.0,3108.766555722433,9802.817837594055,6522.208779986289,73.0,1,341,3
135,345.0,71.0,3085.258035108519,9609.586151637117,8069.669338437288,71.0,1,345,3
136,352.0,73.0,1858.21213013326,7492.642837416628,3821.8799864154926,73.0,1,352,3
137,354.0,75.0,3395.795529476701,10781.703135831604,2397.6466850862043,75.0,1,354,3
138,355.0,74.0,4103.3838398585585,11139.532364061028,3627.9131926531077,74.0,1,355,3
139,358.0,76.0,2667.082643462936,7495.769191940926,3310.4985139978735,76.0,1,358,3
140,360.0,76.0,2673.531309409997,12514.816903640813,2435.488447909862,76.0,1,360,3
141,361.0,76.0,2574.1393803652218,12595.892718531353,4312.904752083225,76.0,1,361,3
142,363.0,68.0,2794.230347280263,9774.71245352207,3949.0307556629905,68.0,1,363,3
143,364.0,75.0,2080.6763807954785,8937.002933657703,3010.3695434086126,75.0,1,364,3
144,365.0,68.0,2168.297623817286,9900.18550864763,3191.9396763565846,68.0,1,365,3
145,367.0,73.0,4210.0577036082395,14403.16545256252,4536.818697909701,73.0,1,367,3
146,368.0,70.0,1979.6764244312403,9746.057945833483,2888.150381501795,70.0,1,368,3
147,370.0,74.0,2125.564711524323,11296.707798444524,2477.47602631962,74.0,1,370,3
148,371.0,73.0,2542.9917695270074,11026.784938067103,4520.511950357201,73.0,1,371,3
149,372.0,74.0,3880.393919265993,10763.331692082727,2647.3666959680727,74.0,1,372,3
150,375.0,70.0,3235.7366487463933,9944.644920865547,4305.474224523465,70.0,1,375,3
151,378.0,69.0,2002.2029035487108,8342.646406996226,3228.542302270792,69.0,1,378,3
152,379.0,74.0,2509.116192609367,9241.222526368274,4716.794607868528,74.0,1,379,3
153,380.0,76.0,3395.6526810319483,11422.496607246887,1906.5975273606737,76.0,1,380,3
154,381.0,72.0,2363.792580711197,10631.690172342624,2983.3187564233995,72.0,1,381,3
155,382.0,77.0,3225.5863974251142,10371.498275566746,3376.51426391378,77.0,1,382,3
156,383.0,74.0,2498.7204068937185,10956.439902224382,5784.842291461881,74.0,1,383,3
157,384.0,74.0,2583.4075906218777,10181.239579238414,2149.9454980965693,74.0,1,384,3
158,386.0,72.0,1899.5336226231968,10065.791114830781,3568.926177061639,72.0,1,386,3
159,387.0,74.0,3246.190753730253,12838.592543668079,3104.055854246254,74.0,1,387,3
160,389.0,70.0,3577.458061285871,9934.324890811695,4656.467240218882,70.0,1,389,3
161,390.0,72.0,5225.3562306275835,9742.154364973781,4276.425761315993,72.0,1,390,3
162,391.0,72.0,3679.0119317295294,11253.41242118246,3495.7492041770092,72.0,1,391,3
163,393.0,71.0,2307.6224701277215,10103.026387554008,3975.81226826599,71.0,1,393,3
164,394.0,70.0,2493.7257713450135,12548.319798577959,3613.3938976515788,70.0,1,394,3
165,396.0,70.0,2194.2650572213915,12746.435028159764,3729.6467890552567,70.0,1,396,3
166,399.0,74.0,1869.3628201043475,9309.646897819988,2375.235132757004,74.0,1,399,3
167,400.0,77.0,2366.847520018184,12644.855625482905,1883.1798625116626,77.0,1,400,3
168,402.0,71.0,2172.9897702189664,11425.109518473608,2888.3838412400273,71.0,1,402,3
169,403.0,75.0,3098.8762754694517,10492.720789767443,4109.264595418333,75.0,1,403,3
170,406.0,70.0,2399.5022747403063,11709.27992589858,7984.484694410973,70.0,1,406,3
171,409.0,72.0,2701.5180454600086,14121.930822824286,6359.245367380994,72.0,1,409,3
172,412.0,74.0,2673.2579460184725,9684.47082390759,5655.821081737767,74.0,1,412,3
173,416.0,71.0,2518.049137793145,8151.310290410933,4999.013031125347,71.0,1,416,3
174,417.0,69.0,2276.070257596877,8454.866220031425,6496.318223718896,69.0,1,417,3
175,418.0,69.0,2634.387429846096,8411.926302285943,6416.910725416532,69.0,1,418,3
176,424.0,72.0,2569.128005045489,10758.584410123338,5988.084149329405,72.0,1,424,3
177,425.0,67.0,2681.202424626631,9050.569196256658,7752.108464618953,67.0,1,425,3
178,426.0,70.0,2225.5511804063863,11927.792188925516,5915.824140307675,70.0,1,426,3
179,430.0,72.0,1867.0909468865186,8234.889575420617,5526.375593729597,72.0,1,430,3
180,432.0,74.0,4405.339892790858,9556.16990890102,6083.213001931866,74.0,1,432,3
181,434.0,74.0,4618.6720447465395,12694.055672711702,7801.434251549983,74.0,1,434,3
182,436.0,71.0,2332.431155951648,9005.568882008753,5692.08910764706,71.0,1,436,3
183,437.0,74.0,3054.3103136515488,7562.438461977402,4008.0279170017725,74.0,1,437,3
184,438.0,73.0,3721.2093616618163,8084.01100444463,7320.356142945773,73.0,1,438,3
185,440.0,72.0,2507.046395971118,15438.55905337158,6950.070648922181,72.0,1,440,3
186,442.0,73.0,2908.67139325725,10368.601724724802,7006.002801382746,73.0,1,442,3
187,443.0,70.0,2789.411822523471,8019.749281434079,6202.619382610381,70.0,1,443,3
188,444.0,74.0,3279.092749903148,10549.388609325551,7403.888700776752,74.0,1,444,3
189,448.0,72.0,3588.1175231510233,9391.083342821079,7112.284376003167,72.0,1,448,3
190,449.0,66.0,2460.668663123988,8770.743888505787,7903.306224342661,66.0,1,449,3
191,450.0,63.0,3048.1393259801735,8880.138578100303,8196.508765134253,63.0,1,450,3
192,453.0,57.0,2033.635970964775,6162.494348214925,9382.01105868128,57.0,1,453,3
193,461.0,59.0,2070.9899851320256,7843.811131220619,10018.278246237818,59.0,1,461,3
194,498.0,73.0,3098.00074291088,9667.83062566442,5408.790189675003,73.0,1,498,3
195,499.0,73.0,3080.994326421405,11453.727306196823,5526.453854798986,73.0,1,499,3
196,506.0,71.0,3991.2254948279206,9378.395217333307,4771.301168143266,71.0,1,506,3
197,507.0,71.0,2155.251917726813,8499.066543881845,6068.718027838359,71.0,1,507,3
198,513.0,72.0,2879.0075031968627,9769.923057908956,8361.477160095694,72.0,1,513,3
199,518.0,72.0,2543.3981106487154,11896.196566679906,7176.426728236335,72.0,1,518,3
200,519.0,74.0,2660.6210775263953,9643.327982707773,3911.714181046551,74.0,1,519,3
201,520.0,71.0,2084.525196415863,10159.631824625385,2888.384218102214,71.0,1,520,3
202,522.0,73.0,2923.173749078696,9837.618042472834,3769.61526558753,73.0,1,522,3
203,523.0,74.0,2195.849530314717,11591.05176282161,3090.9000630635355,74.0,1,523,3
204,525.0,73.0,2364.2779423991,9018.844186437414,3303.4243485833003,73.0,1,525,3
205,526.0,71.0,2327.9775333877506,10102.31558481021,3609.350590599443,71.0,1,526,3
206,527.0,72.0,3106.973087719031,11757.433128714194,2479.5870240813056,72.0,1,527,3
207,528.0,73.0,3001.353381478927,10089.63350538953,3051.582782253582,73.0,1,528,3
208,529.0,73.0,3211.2627914283275,11829.48805812766,3526.9322985063704,73.0,1,529,3
209,530.0,74.0,2161.7575720440427,11929.13756959012,2498.391384935636,74.0,1,530,3
210,532.0,75.0,2882.8929210396504,10544.491233829784,4864.414847905752,75.0,1,532,3
211,533.0,72.0,3106.3838745184817,9177.798543580566,3736.1061090754897,72.0,1,533,3
212,534.0,73.0,2406.6078559422504,11315.708998956941,4959.860245481587,73.0,1,534,3
213,537.0,72.0,2427.494819913273,9351.023626447537,3021.8099466664175,72.0,1,537,3
214,541.0,70.0,2168.5286151883033,10469.473668286508,5116.9169909405855,70.0,1,541,3
215,545.0,74.0,2050.431353671088,14385.151463790402,2763.305058428872,74.0,1,545,3
216,547.0,69.0,2876.0701001490097,11719.131028513926,4772.400144554478,69.0,1,547,3
217,549.0,71.0,2595.7805132916515,11196.970834979824,2688.1792772434574,71.0,1,549,3
218,550.0,74.0,2749.0375132694653,11894.56523681486,3266.3419394249017,74.0,1,550,3
219,551.0,73.0,2016.036337478589,9951.49945749134,4022.822033608843,73.0,1,551,3
220,552.0,72.0,2691.5819532462892,9342.957196049412,4303.028735637816,72.0,1,552,3
221,553.0,76.0,1925.5508075643716,9796.149365707814,3226.523343423924,76.0,1,553,3
222,554.0,74.0,2305.4033915636937,11864.785546710911,3117.769140092303,74.0,1,554,3
223,555.0,72.0,2284.0878298129014,7919.669476785651,4107.061203172887,72.0,1,555,3
224,556.0,73.0,2544.9538346338695,9540.857915941266,2891.5275820659012,73.0,1,556,3
225,559.0,71.0,2856.312068793754,10033.783161733434,3563.943027571082,71.0,1,559,3
226,561.0,74.0,2136.5654550555764,9129.988029835817,2561.903998138993,74.0,1,561,3
227,565.0,74.0,2643.8295291074537,10175.57594584448,3896.330435360477,74.0,1,565,3
228,568.0,71.0,2137.874330099061,13021.988158449198,3336.2797275488238,71.0,1,568,3
229,569.0,71.0,2310.842011562749,7974.123801844005,4704.155702527639,71.0,1,569,3
230,571.0,63.0,2068.994936949459,8664.75019978362,5114.3575545327585,63.0,1,571,3
231,572.0,70.0,2200.4213706554265,9938.661999118036,3753.3848154998077,70.0,1,572,3
232,573.0,72.0,2638.0477438187168,10026.461361197715,4064.429488131415,72.0,1,573,3
233,574.0,73.0,2981.620985599658,7894.656415472573,3110.2471106002267,73.0,1,574,3
234,576.0,74.0,3020.890871073183,11430.886859493403,3985.4468564807776,74.0,1,576,3
235,578.0,82.0,1995.5968844231456,10685.099946845925,2373.5058902992705,82.0,1,578,3
236,579.0,75.0,2436.3838738107715,10907.556736123202,3914.970124257201,75.0,1,579,3
237,580.0,71.0,3842.5531931832106,12600.127253989558,4459.529129275328,71.0,1,580,3
