,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
94,113.0,30.0,5851.148937593509,3896.2285746893067,9646.474504746278,30.0,1,113,1
95,114.0,25.0,6565.0424773276645,4204.965008329011,9395.041615364904,25.0,1,114,1
96,115.0,18.0,8330.97877241244,2301.842259026661,17486.75427103186,18.0,1,115,1
97,116.0,19.0,7950.028347008481,2378.133897308382,14015.557571900838,19.0,1,116,1
98,117.0,18.0,7637.459522762945,1718.421672650835,12730.24565709523,18.0,1,117,1
99,118.0,21.0,6519.71567632014,3094.0038246012355,16647.423791958467,21.0,1,118,1
100,119.0,17.0,8325.824106296199,4091.9697835693305,9600.286152895042,17.0,1,119,1
101,120.0,17.0,8047.58188545709,1913.3920681322802,15117.979745235985,17.0,1,120,1
102,121.0,17.0,7919.534301713633,3350.250026393094,11393.227247248647,17.0,1,121,1
103,122.0,15.0,7952.527147602561,2105.953255890619,10911.029507136918,15.0,1,122,1
104,123.0,11.0,6857.540546287306,969.5952152375696,13373.105979609805,11.0,1,123,1
105,124.0,12.0,9150.772147308031,2291.6649038095757,9719.827447565684,12.0,1,124,1
106,125.0,11.0,11474.466857212263,2549.435422443068,10917.594689143196,11.0,1,125,1
107,126.0,10.0,10691.066646655754,1283.7048849609855,12718.51648505791,10.0,1,126,1
108,127.0,9.0,10803.20385201158,1078.3561419729167,13148.426893461903,9.0,1,127,1
109,128.0,11.0,9027.730677552441,1167.212175971771,13440.419081674807,11.0,1,128,1
110,129.0,9.0,10229.588104529632,1439.3958323317775,17610.437992555017,9.0,1,129,1
111,130.0,8.0,10836.328762013742,1004.6535115473131,16719.6070850374,8.0,1,130,1
112,131.0,8.0,7984.916985062473,491.2340019016941,12535.901319218632,8.0,1,131,1
113,132.0,7.0,9715.211896183584,321.0503625178602,12139.968584849907,7.0,1,132,1
114,133.0,7.0,8999.77915699066,428.5853580287056,15128.475037838318,7.0,1,133,1
115,134.0,8.0,10495.083612890081,934.5478122887579,17482.51798144129,8.0,1,134,1
116,135.0,8.0,11085.904473138111,864.0997116054541,14205.71532535187,8.0,1,135,1
117,136.0,8.0,7427.976899754682,199.12698991476327,13026.664737344134,8.0,1,136,1
118,137.0,8.0,11002.823196367077,1451.0809095100408,13216.699915187448,8.0,1,137,1
