,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
35,44.0,36.0,4528.919270274071,4897.313087562899,10599.002295668135,36.0,1,44,1
36,45.0,35.0,9168.973921310257,6720.807080603682,17204.845470534063,35.0,1,45,1
37,46.0,31.0,3732.861153192577,2912.207050285106,10896.256495840964,31.0,1,46,1
38,47.0,32.0,5273.920291297091,3658.0377773136092,18527.105177313817,32.0,1,47,1
39,48.0,31.0,5032.330244869928,2989.7719076524722,9889.810582169277,31.0,1,48,1
40,49.0,31.0,3635.3241002000364,6011.244271240886,14767.926779262367,31.0,1,49,1
41,51.0,28.0,6957.006325857183,6307.9212859177005,9733.20542350123,28.0,1,51,1
42,53.0,26.0,7862.213405025384,4628.633329838421,13553.349345265635,26.0,1,53,1
43,54.0,24.0,3764.548623636637,3808.087488847851,9525.750635044375,24.0,1,54,1
44,55.0,25.0,6770.211844517069,3745.657614062704,8503.115849388183,25.0,1,55,1
45,56.0,25.0,5878.39243772167,4682.303121132491,10815.013027508518,25.0,1,56,1
46,57.0,26.0,3205.9728974185805,3729.8287089492255,8408.933597757183,26.0,1,57,1
47,58.0,24.0,5395.331693191372,2688.8951257173317,15299.72217187626,24.0,1,58,1
48,59.0,22.0,5031.897191667311,3006.4193031035925,8807.296834792225,22.0,1,59,1
49,60.0,21.0,5883.020218992726,3768.2236311921206,14415.34322252054,21.0,1,60,1
50,61.0,17.0,3537.2929673266995,1477.3123141390095,13945.250012275897,17.0,1,61,1
51,62.0,19.0,5947.369467558406,3228.4705842923936,13879.458069649243,19.0,1,62,1
52,63.0,19.0,6294.688915310276,2027.3244620019173,8964.745593680202,19.0,1,63,1
53,64.0,19.0,4909.274942741441,4129.363788154355,15595.89599387109,19.0,1,64,1
54,65.0,17.0,4287.720819238495,1824.6885587726003,9047.913118755729,17.0,1,65,1
55,66.0,19.0,5076.604363555473,1084.5443547517411,15818.261124629662,19.0,1,66,1
56,67.0,18.0,4946.7566031482875,2028.3626164941875,15142.346927978902,18.0,1,67,1
57,68.0,18.0,4538.023722139616,1676.8667478557027,15348.81649590718,18.0,1,68,1
58,69.0,18.0,8050.805633161951,2762.928300050618,10603.191287457495,18.0,1,69,1
59,70.0,16.0,7662.258153635666,2191.7541387960737,12831.789667032204,16.0,1,70,1
60,71.0,17.0,5255.437016302483,1615.1911026513724,15058.109914433171,17.0,1,71,1
61,72.0,13.0,3849.2965943414615,1506.1978632536752,13242.773462750927,13.0,1,72,1
62,73.0,16.0,6665.982862302161,2378.979801214991,15884.039921532478,16.0,1,73,1
63,74.0,16.0,7315.848714952535,2233.065217816724,13285.4009088457,16.0,1,74,1
64,75.0,15.0,7228.095459385393,2512.7988462783596,12356.655962410177,15.0,1,75,1
65,76.0,15.0,6593.824580824044,2083.731473070853,13795.029166083481,15.0,1,76,1
66,77.0,13.0,2651.518836610505,799.6524935992809,16051.26730190869,13.0,1,77,1
67,78.0,11.0,5698.377850938724,1904.3456189138813,12719.301171156809,11.0,1,78,1
68,79.0,12.0,4628.072391755197,2275.603305277981,16763.089274384554,12.0,1,79,1
69,80.0,12.0,5878.782950509361,1854.8146003750494,12270.067124163757,12.0,1,80,1
70,81.0,13.0,6255.209657911103,1588.7372058881906,15118.367340957182,13.0,1,81,1
71,82.0,11.0,6296.481759594006,1982.6435616724384,16989.696741282565,11.0,1,82,1
72,83.0,8.0,4521.487798358823,523.1489549886326,12636.712461853347,8.0,1,83,1
73,84.0,9.0,4352.443276598108,576.7175715491396,22237.122378457592,9.0,1,84,1
74,85.0,7.0,3844.806074389322,623.6187695043233,17384.812888977038,7.0,1,85,1
75,86.0,5.0,4502.935090597135,0.0,15511.015283073644,5.0,1,86,1
76,88.0,6.0,3792.190888302496,285.10168610203704,15629.23543545615,6.0,1,88,1
