,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,0.0,74.0,5218.630010900728,26964.13934360594,1079.510931242426,74.0,1,0,1
1,1.0,74.0,6887.257676645686,27658.43756607908,1422.5150242242366,74.0,1,1,1
2,2.0,72.0,4139.533103126842,12952.354483258834,1438.374958515041,72.0,1,2,1
3,3.0,71.0,5358.933470141932,20914.653146640954,2659.257611864914,71.0,1,3,1
4,4.0,71.0,7957.671458453548,25663.021326036345,3099.78472017474,71.0,1,4,1
5,5.0,71.0,7593.681871334983,19014.727171367962,4192.4786892594875,71.0,1,5,1
6,6.0,70.0,6259.2425294364975,21447.98732346264,2683.3937649832856,70.0,1,6,1
7,7.0,71.0,6126.694441652078,28170.280856705762,1784.892571996654,71.0,1,7,1
8,8.0,70.0,7259.081955255781,19015.296322065686,3367.2637407176435,70.0,1,8,1
9,9.0,68.0,6346.969415456117,21107.80856787064,3565.8227317515175,68.0,1,9,1
10,10.0,66.0,6637.996957311027,12701.819856150234,3158.1703377799154,66.0,1,10,1
11,11.0,67.0,6112.503822884199,14912.144120438508,7494.522925056825,67.0,1,11,1
12,12.0,62.0,5273.218627627942,13534.918723881992,2110.9869796119856,62.0,1,12,1
13,13.0,62.0,7046.0963322538355,15410.965452116641,4942.284162046434,62.0,1,13,1
14,14.0,58.0,4926.105661789592,17735.729043226358,4223.920704752947,58.0,1,14,1
15,15.0,56.0,6316.591463927767,16233.479365666995,8452.768700326786,56.0,1,15,1
16,16.0,55.0,4566.674934619499,14585.7697033517,6547.977299853696,55.0,1,16,1
17,17.0,51.0,3399.793855336385,13134.05463545171,4610.891377712106,51.0,1,17,1
18,18.0,53.0,3984.0795328819395,15781.17489288707,4241.358958843198,53.0,1,18,1
19,19.0,47.0,3718.8705986669665,10434.280189966588,5873.389444375592,47.0,1,19,1
20,20.0,50.0,3455.8796642358725,12928.665430360847,4866.383460854453,50.0,1,20,1
21,23.0,53.0,3519.8875168155273,17385.015611681752,3281.442466209673,53.0,1,23,1
22,26.0,49.0,4428.533879163417,6207.257792955432,3839.3208259048256,49.0,1,26,1
23,27.0,46.0,5805.632537053201,8539.180054914787,4792.579386079817,46.0,1,27,1
24,28.0,42.0,3426.8590860978206,10411.442609116672,4617.282113121772,42.0,1,28,1
25,29.0,46.0,4153.306539805209,9101.809329615897,7039.706919782232,46.0,1,29,1
26,30.0,51.0,4002.837285462316,13292.444895813205,6473.3386613010525,51.0,1,30,1
27,31.0,42.0,3942.517043497317,7567.847752903897,5980.375311191324,42.0,1,31,1
28,32.0,43.0,4856.3999258068,8924.7330719916,7440.564342095526,43.0,1,32,1
29,33.0,40.0,3061.1686935330026,6013.318197371902,6446.689309285441,40.0,1,33,1
30,34.0,44.0,7365.0360771641135,12672.554357813013,7975.460411897981,44.0,1,34,1
31,35.0,45.0,4183.530489632599,7462.896628602274,7527.894731935397,45.0,1,35,1
32,37.0,39.0,4456.763373488478,6530.491484427479,10434.217320759193,39.0,1,37,1
33,38.0,37.0,6863.638852434795,8214.515954423106,13960.482584326923,37.0,1,38,1
34,40.0,35.0,5078.663705781456,7644.275752457471,7467.8294743271135,35.0,1,40,1
35,41.0,35.0,4900.080460148899,8001.064687455619,5351.180577462979,35.0,1,41,1
36,42.0,37.0,5122.896633571257,6259.310283365916,5955.759749882476,37.0,1,42,1
37,43.0,40.0,3350.598648302743,5314.676332454211,8514.71488276804,40.0,1,43,1
38,45.0,34.0,4150.574601061513,5444.801390988271,7092.9613707273265,34.0,1,45,1
39,46.0,30.0,3484.1050283775935,3237.2753599981893,8690.877570450575,30.0,1,46,1
40,48.0,28.0,5198.774719653735,2841.1019673491924,8389.939596217679,28.0,1,48,1
41,49.0,27.0,4912.002641805963,3835.749168408048,7799.67482700776,27.0,1,49,1
42,50.0,28.0,5314.396735740154,6608.9966275390925,11670.215277539633,28.0,1,50,1
43,51.0,27.0,6241.782524842955,3320.996975126165,10487.850388262528,27.0,1,51,1
44,52.0,27.0,3959.5209595674614,4240.712044872219,8038.492473830586,27.0,1,52,1
45,53.0,30.0,5252.029229940868,3575.1080294738094,11588.56321250961,30.0,1,53,1
46,54.0,29.0,3431.0634916011995,4234.664667477243,8334.524974269838,29.0,1,54,1
47,56.0,25.0,7867.259566517067,3321.144770830626,9195.854745701397,25.0,1,56,1
48,57.0,26.0,4983.122866432503,6254.617481222557,8849.406666737768,26.0,1,57,1
49,58.0,22.0,5429.015746394776,2820.767645069563,12119.1591804711,22.0,1,58,1
50,59.0,20.0,6641.706449585323,2381.4246976874847,10370.423046797552,20.0,1,59,1
51,60.0,23.0,4986.412401020487,3656.1052587729373,9459.154110568263,23.0,1,60,1
52,61.0,21.0,5769.14193956854,3994.441280342757,12511.394891980859,21.0,1,61,1
