,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
33,36.0,51.0,3998.9406234195167,6807.7496019885075,6388.2775222795535,51.0,1,36,1
34,37.0,48.0,4410.85166283513,7784.3291762769495,7262.950831742554,48.0,1,37,1
35,38.0,48.0,5324.537010964961,10880.254658333333,5557.463576372612,48.0,1,38,1
36,39.0,49.0,4878.430872223843,8236.668853254763,6976.138046406501,49.0,1,39,1
37,41.0,49.0,5078.335745525019,14312.150349421507,5552.148947167714,49.0,1,41,1
38,42.0,50.0,7859.2464523670205,8052.797930896195,6619.426384344697,50.0,1,42,1
39,43.0,48.0,6704.570631477336,8740.71322289663,5865.678749673995,48.0,1,43,1
40,44.0,50.0,4462.252677405659,3565.138946545059,7203.404395245105,50.0,1,44,1
41,45.0,49.0,5292.032713415292,6581.172174278862,6419.068146184904,49.0,1,45,1
42,46.0,49.0,7610.778619049468,9833.548083068392,5463.72333964354,49.0,1,46,1
43,47.0,48.0,7889.359626973799,11289.000140561668,5086.2512711363215,48.0,1,47,1
44,48.0,49.0,7060.531313855447,6180.415682883552,8134.530118859285,49.0,1,48,1
45,49.0,51.0,6612.599903691153,7185.730441166613,5118.811809019311,51.0,1,49,1
46,50.0,50.0,5256.999051278357,9995.334319315018,6268.660475614482,50.0,1,50,1
47,53.0,50.0,3977.93336315879,8004.060017874769,5832.597345993093,50.0,1,53,1
48,54.0,58.0,4029.89250127014,13440.947812964214,2607.19579923191,58.0,1,54,1
49,55.0,60.0,6654.046317016114,15669.94013540236,5648.3785600041465,60.0,1,55,1
50,56.0,61.0,1480.3941573213754,6692.94086809797,1710.076989432604,61.0,1,56,1
51,57.0,64.0,3098.1942373579805,13878.12135992938,3913.886911616973,64.0,1,57,1
52,58.0,65.0,5008.0155367254265,13492.782576706843,2322.5989447693723,65.0,1,58,1
53,60.0,67.0,6570.612145870747,12174.750329352119,3580.725989272194,67.0,1,60,1
54,61.0,64.0,3809.645841361238,14089.424391573573,1584.4774531678554,64.0,1,61,1
55,63.0,65.0,4006.1976260536676,8009.314484142985,3377.025085895416,65.0,1,63,1
56,64.0,68.0,3125.8646893674045,11320.905181307471,1489.700698417609,68.0,1,64,1
57,65.0,70.0,3999.558218782563,10205.086924659568,1857.1124358562524,70.0,1,65,1
58,66.0,66.0,2215.7615248404272,9306.41321868656,2307.6635821565296,66.0,1,66,1
59,67.0,70.0,3214.293205137201,7021.600463039902,1276.049208631263,70.0,1,67,1
60,69.0,70.0,3734.5683944497114,13829.219348975763,2336.150707877138,70.0,1,69,1
61,70.0,70.0,3982.696565666982,9604.620923463106,2823.1513350813407,70.0,1,70,1
62,71.0,69.0,5570.817843580727,12431.582032471815,2071.0205877555445,69.0,1,71,1
63,72.0,73.0,3809.156410397258,12718.476017191271,1569.3381257015199,73.0,1,72,1
64,73.0,73.0,6269.220056813494,14400.903744298328,1559.1425316665434,73.0,1,73,1
