,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,24.0,17.0,3475.579197015187,2607.687975981963,10537.945525003486,17.0,1,24,1
1,25.0,19.0,2540.181423665108,2192.598745652566,11507.443486545646,19.0,1,25,1
2,26.0,17.0,2642.7070538094217,1507.3305837418357,8494.754227546342,17.0,1,26,1
3,27.0,13.0,3302.9500002132395,1386.4815963108028,11611.265694941203,13.0,1,27,1
4,28.0,13.0,3362.2242892692702,1446.6542142555559,11852.510181574175,13.0,1,28,1
5,29.0,13.0,3419.8924312607287,874.1943052483473,10444.334703536542,13.0,1,29,1
6,30.0,10.0,2741.030144833827,478.0473607470293,13433.88375592097,10.0,1,30,1
7,31.0,9.0,2609.0530886057813,510.74086278188156,14548.237754399888,9.0,1,31,1
8,33.0,8.0,2418.2233036647913,326.0398280631573,14061.838090798457,8.0,1,33,1
9,34.0,12.0,3908.270841817969,832.1772528030347,13900.955228344861,12.0,1,34,1
10,35.0,12.0,2858.908150240104,2083.097623206994,11097.964890871299,12.0,1,35,1
11,36.0,17.0,2522.616291024338,1591.4142685355473,11366.606718785579,17.0,1,36,1
12,37.0,12.0,3587.2126951878276,803.3574210936,13424.725633487024,12.0,1,37,1
13,38.0,12.0,3694.210697332961,626.5789499973201,9766.66370237027,12.0,1,38,1
14,39.0,11.0,2973.3500471239895,381.67414777550414,12823.147456028753,11.0,1,39,1
15,40.0,11.0,2978.535460542168,1334.143153356059,8287.818078705723,11.0,1,40,1
16,41.0,9.0,2923.1793621438555,448.9088880732056,11819.093181749387,9.0,1,41,1
17,42.0,9.0,2820.5148942209476,950.7811980128838,13325.336964381702,9.0,1,42,1
18,43.0,12.0,3156.120387773252,1284.1177142669533,10256.324552658161,12.0,1,43,1
19,44.0,13.0,3083.05227243249,1125.9121137734537,12736.845415349975,13.0,1,44,1
20,45.0,9.0,2691.4335267796255,462.7340790153405,15624.873356248989,9.0,1,45,1
21,46.0,9.0,4255.558465333617,853.9456833807205,14798.341464558327,9.0,1,46,1
22,47.0,9.0,3575.28602926684,296.7270637586344,13379.526722841036,9.0,1,47,1
23,48.0,10.0,3129.0838961781974,766.3857972842559,11355.782648899332,10.0,1,48,1
24,49.0,9.0,2721.460002540444,400.11591333272827,11948.28721687554,9.0,1,49,1
25,50.0,11.0,3901.970566481893,629.0451068561326,13488.638442416675,11.0,1,50,1
26,51.0,8.0,2676.814113056368,377.6428336956287,11383.014498774479,8.0,1,51,1
27,52.0,11.0,3423.5579370215155,864.320537879005,14154.613156848396,11.0,1,52,1
28,53.0,11.0,3116.520063166947,473.31487622971923,10814.435240955994,11.0,1,53,1
29,54.0,8.0,2390.421966877251,417.9459773408381,16586.773927263974,8.0,1,54,1
30,57.0,13.0,2750.1406180307313,1190.8152311990043,12851.05827427147,13.0,1,57,1
31,58.0,12.0,3881.6999628710387,966.0112498753817,16587.222889163677,12.0,1,58,1
32,59.0,14.0,2200.006205159671,1527.5319240451263,13737.676177914382,14.0,1,59,1
33,60.0,13.0,3624.6388453027366,792.3088472587832,11938.266576096803,13.0,1,60,1
34,61.0,11.0,2836.231116046717,879.9439176161359,10003.228987684894,11.0,1,61,1
35,62.0,11.0,2499.9001257743216,875.5003800652469,12023.186128582762,11.0,1,62,1
36,63.0,11.0,3459.884024801792,886.6521182956017,13101.271198854784,11.0,1,63,1
37,64.0,8.0,4188.453845365142,402.31635249330157,11888.42005826326,8.0,1,64,1
38,65.0,10.0,3443.936942784174,514.2255873471627,12619.494054434292,10.0,1,65,1
39,66.0,10.0,3316.9098746315776,727.9634801669961,9970.31404930539,10.0,1,66,1
40,67.0,9.0,2481.4030173184656,592.0715905329348,12133.55575491188,9.0,1,67,1
41,68.0,12.0,2384.2777835249058,690.0951408719202,11738.086138389397,12.0,1,68,1
42,69.0,17.0,3014.8222237493555,1432.0452257461548,14270.096992711475,17.0,1,69,1
43,70.0,11.0,3344.3115563197734,719.8032488835936,13678.803972352047,11.0,1,70,1
44,71.0,10.0,2262.6079477974554,630.8839850098777,11824.61878689359,10.0,1,71,1
45,73.0,8.0,3200.1518562292786,297.6669132710164,12937.898053403414,8.0,1,73,1
46,74.0,8.0,2958.1335886831594,603.554442544248,13522.969065730344,8.0,1,74,1
47,75.0,10.0,2949.1962301515086,546.2310940074484,12451.682034602944,10.0,1,75,1
48,76.0,8.0,2816.3025816901886,429.64406588509996,11860.299955171133,8.0,1,76,1
49,77.0,9.0,2723.5396719098762,550.1755277360639,14851.985953551151,9.0,1,77,1
50,79.0,9.0,3957.970411299817,916.1692744324903,10512.884419936205,9.0,1,79,1
51,80.0,10.0,2575.8688525811194,951.9300645425553,13540.775623473015,10.0,1,80,1
52,82.0,10.0,3498.4636681426286,531.7556082981347,11488.680580267506,10.0,1,82,1
53,83.0,9.0,2770.7799896688016,483.05292356036784,14172.025624022961,9.0,1,83,1
54,84.0,9.0,3244.493528363899,775.2637232160173,14448.54411522681,9.0,1,84,1
55,85.0,9.0,2297.0042070869813,558.9802666710514,10274.470073609604,9.0,1,85,1
56,86.0,9.0,2716.0743665188456,760.4333190357602,13045.504078476151,9.0,1,86,1
57,87.0,13.0,2283.028836374547,1805.670623740398,11632.030405258272,13.0,1,87,1
58,88.0,9.0,2424.3791871643984,332.7315109753162,13499.5639009264,9.0,1,88,1
59,89.0,12.0,2342.679796954223,661.7154311818365,12367.636353591899,12.0,1,89,1
60,91.0,20.0,2314.818434997673,1829.1651313935304,10218.970427381228,20.0,1,91,1
61,92.0,16.0,3674.8275683019683,1525.242973269414,11057.033181708499,16.0,1,92,1
62,93.0,13.0,3047.391496257879,1176.7365254766753,14227.325845045689,13.0,1,93,1
63,94.0,11.0,3585.8456687383114,619.9266142295943,12289.662806115228,11.0,1,94,1
64,95.0,10.0,3298.3560107978583,782.504553970843,9692.833917558912,10.0,1,95,1
65,96.0,10.0,2379.0643002067413,501.86168346128875,10826.63988999311,10.0,1,96,1
66,97.0,8.0,2846.8875279275653,381.7880557065249,13340.349003245597,8.0,1,97,1
67,98.0,8.0,2904.7890227839334,292.2964976990771,12131.857225439364,8.0,1,98,1
68,99.0,9.0,2455.3445654278185,424.8028759751839,10037.740266973422,9.0,1,99,1
69,100.0,14.0,2667.63669126028,1333.457413245981,12664.997329515936,14.0,1,100,1
70,101.0,19.0,2171.529583878476,1469.031082069876,11082.832769797586,19.0,1,101,1
71,102.0,19.0,2387.4155483274417,1743.070576890048,9863.897770724758,19.0,1,102,1
72,103.0,16.0,3864.9709537295835,1238.736152104492,10316.986602315083,16.0,1,103,1
73,104.0,14.0,3749.9923995803906,1111.9413342939529,10609.290022796058,14.0,1,104,1
74,105.0,17.0,2370.139448369224,1398.9338178534877,13139.92898425628,17.0,1,105,1
75,106.0,22.0,3805.0887985985496,1708.200849941567,13633.397248193054,22.0,1,106,1
76,107.0,21.0,3205.546453206678,2271.1023212000437,12911.72805805947,21.0,1,107,1
77,108.0,23.0,2677.730350877955,2083.665376328113,15216.486054197734,23.0,1,108,1
78,109.0,27.0,2990.0776432059606,1936.0597059860354,9682.279340166728,27.0,1,109,1
79,111.0,38.0,3690.404132210114,3136.196117435368,7706.253395596649,38.0,1,111,1
80,112.0,42.0,3810.245334949286,3758.4339141250207,9729.609418340993,42.0,1,112,1
81,113.0,39.0,2667.2482591982043,4210.775736643699,11510.923399866679,39.0,1,113,1
82,114.0,39.0,3743.990326991652,3668.587913508848,9991.0163745146,39.0,1,114,1
83,115.0,39.0,4611.732394080655,3671.8552771982268,7641.348327530594,39.0,1,115,1
84,116.0,34.0,4781.596636492827,3239.9253519194685,8393.594479292042,34.0,1,116,1
