,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,0.0,15.0,13375.38472570519,1771.5272425644157,21544.42791485316,15.0,1,0,1
1,1.0,17.0,5723.314557836611,2480.7513065262797,7685.067356807886,17.0,1,1,1
2,2.0,15.0,4001.3358928459725,1091.6766547649459,8193.689729654618,15.0,1,2,1
3,3.0,16.0,4032.7048704156223,938.3730366277243,13896.177901124767,16.0,1,3,1
4,4.0,18.0,4370.501093339485,4094.647510034522,16507.488677753616,18.0,1,4,1
5,5.0,19.0,3294.3106632070812,3421.003500344598,11319.03123254412,19.0,1,5,1
6,6.0,21.0,5707.688910778995,1777.1020676475653,9957.985489922563,21.0,1,6,1
7,7.0,23.0,3437.308571971189,2901.930330031171,11890.202776444583,23.0,1,7,1
8,8.0,25.0,4324.540426123177,3391.858278607941,12233.583264708433,25.0,1,8,1
9,9.0,19.0,2710.4230322205144,2645.532339201756,16285.249559880305,19.0,1,9,1
10,10.0,27.0,2846.8891408664663,1946.0770658285392,11446.61079512883,27.0,1,10,1
11,11.0,25.0,6327.868835811121,3408.831481759969,10152.045364000098,25.0,1,11,1
12,12.0,27.0,2866.9767145866144,6149.176488444089,12286.342030115793,27.0,1,12,1
13,13.0,25.0,2934.0552204331643,3566.071594954783,11344.08698243488,25.0,1,13,1
14,14.0,24.0,3622.5658274478265,3457.246849232247,13714.500692380416,24.0,1,14,1
15,15.0,25.0,5403.641958971504,6038.953875580815,7466.19812558236,25.0,1,15,1
16,17.0,28.0,5067.103023353781,8192.416489414627,8003.4572660624235,28.0,1,17,1
17,18.0,28.0,3532.997343309644,3804.8217668780285,10835.719794839188,28.0,1,18,1
18,19.0,35.0,5304.925927096899,5586.505963950436,7079.7714767312145,35.0,1,19,1
19,20.0,31.0,3515.0907182242054,8482.822193298693,11619.438506416924,31.0,1,20,1
20,21.0,37.0,8110.9027632313755,6659.263101814345,9289.611467943316,37.0,1,21,1
21,22.0,39.0,4620.014328161462,4828.43920684406,9339.723976037476,39.0,1,22,1
22,23.0,39.0,8257.333844901957,8426.429738470895,8925.134517916078,39.0,1,23,1
23,24.0,42.0,5390.662492355585,7077.668973555715,9044.370413158176,42.0,1,24,1
24,25.0,37.0,4765.662747757846,4730.660459260958,9269.655290209312,37.0,1,25,1
25,26.0,41.0,3884.9932514679567,7049.187170036296,5396.173303401286,41.0,1,26,1
26,27.0,43.0,4148.434091305654,4244.939412382125,4562.95657832429,43.0,1,27,1
27,28.0,45.0,4042.451489227699,9482.476173839656,5956.1146313427835,45.0,1,28,1
28,29.0,46.0,5000.4259597504715,8170.142616971724,6590.152440834327,46.0,1,29,1
29,30.0,42.0,5081.630745342774,9501.907384160608,6667.94358012541,42.0,1,30,1
30,31.0,44.0,5030.591090515288,5847.063629543381,5567.558788499803,44.0,1,31,1
31,32.0,42.0,2947.119796934593,7989.024486927158,3204.7352886445606,42.0,1,32,1
32,33.0,41.0,4855.904079567559,9350.202972939163,6422.796508594289,41.0,1,33,1
33,34.0,47.0,4469.352901105702,11390.448269206248,8325.07059641269,47.0,1,34,1
34,36.0,47.0,6240.557324028749,6080.003993244884,6396.531646467618,47.0,1,36,1
35,37.0,49.0,3628.1816981238717,7688.23101751686,5207.8682567226415,49.0,1,37,1
36,38.0,52.0,3248.634163517517,8225.231134790823,4041.764547199847,52.0,1,38,1
37,39.0,48.0,4064.713665907911,8967.360144806104,3832.238740451375,48.0,1,39,1
38,40.0,49.0,7325.752807544271,12502.601560754221,3794.525109815094,49.0,1,40,1
39,43.0,50.0,4532.313131980224,12575.45208908598,6426.660348770551,50.0,1,43,1
40,45.0,54.0,4547.789289715166,7252.368818341013,7489.128250820565,54.0,1,45,1
41,46.0,52.0,3582.806254746529,11776.026751707099,5037.608330835985,52.0,1,46,1
42,47.0,48.0,4146.941148009668,6754.832693724853,5768.590378886922,48.0,1,47,1
43,48.0,53.0,3237.127541490301,7455.792777828021,2732.1423288801057,53.0,1,48,1
44,49.0,56.0,5201.384229100852,11134.467194583272,3399.5802603140983,56.0,1,49,1
45,50.0,56.0,4983.141000008696,10535.48727167439,5349.950281609943,56.0,1,50,1
46,51.0,56.0,4267.74225178609,9429.393233993625,6904.334715107363,56.0,1,51,1
47,52.0,54.0,6983.684598142343,9233.015598951592,5203.183719666974,54.0,1,52,1
48,53.0,56.0,4109.177100968936,9151.132811337493,3915.2678026075732,56.0,1,53,1
49,54.0,65.0,3833.282692345856,10119.23856652456,2824.62073337903,65.0,1,54,1
50,55.0,57.0,3872.1954380331617,12390.364262741949,2960.31282833213,57.0,1,55,1
51,57.0,64.0,3261.3539614477418,11154.818879456596,1711.9635559566996,64.0,1,57,1
52,58.0,65.0,6126.444239622934,11303.786488757662,4282.004446725372,65.0,1,58,1
53,59.0,66.0,6202.3788602431605,15967.44901886319,4206.884851411482,66.0,1,59,1
54,60.0,63.0,9136.811924989237,13079.272512366448,6677.894257662593,63.0,1,60,1
55,62.0,65.0,2877.100867193418,15634.231990079546,4706.677139866852,65.0,1,62,1
56,64.0,67.0,2833.9354075319607,10065.201895265442,808.7614057079355,67.0,1,64,1
