,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,0.0,41.0,4591.431404696696,4984.505653332595,4201.835376426598,41.0,1,0,2
1,1.0,38.0,2723.8405447651567,3860.809265911981,6655.095654331363,38.0,1,1,2
2,2.0,36.0,2188.7423296122583,4399.6121208941195,5631.488243941144,36.0,1,2,2
3,3.0,40.0,5134.679981324583,5774.837200723611,6846.444241760603,40.0,1,3,2
4,4.0,38.0,2660.2043528929426,3923.046009239123,8514.750759886809,38.0,1,4,2
5,5.0,37.0,3066.576009804679,3623.935332283463,7947.138090694523,37.0,1,5,2
6,6.0,37.0,3091.589154376019,5149.140543451798,6078.008929699951,37.0,1,6,2
7,7.0,38.0,3444.883140853738,5215.861581105803,7480.197794273355,38.0,1,7,2
8,8.0,38.0,1677.2583706811301,3129.998339404168,6418.113378301616,38.0,1,8,2
9,9.0,39.0,3072.1381116598636,4207.981991793841,5074.288714592033,39.0,1,9,2
10,10.0,38.0,2496.1538586045417,5290.229124389149,8409.277051667761,38.0,1,10,2
11,12.0,36.0,2656.7508989758435,3928.8281813504586,6832.253613397555,36.0,1,12,2
12,13.0,40.0,3213.845116631236,5392.9107179134235,7089.286751460856,40.0,1,13,2
13,14.0,37.0,2566.3279630073066,3779.449703252729,5651.749222744884,37.0,1,14,2
14,15.0,37.0,2704.233395419941,5856.644881265382,7783.41316124568,37.0,1,15,2
15,17.0,37.0,3873.958932333416,6128.872050474609,4939.805650186503,37.0,1,17,2
16,18.0,41.0,1750.3868891407246,3418.2601674005764,7551.93343508386,41.0,1,18,2
17,19.0,36.0,5694.840965101937,7881.5040678165005,7631.462190117493,36.0,1,19,2
18,20.0,38.0,4561.488099580407,3466.3974070160634,8895.585426609885,38.0,1,20,2
19,21.0,41.0,2509.87393083816,3964.3480321450793,5673.608485979513,41.0,1,21,2
20,22.0,35.0,3893.319181770307,5469.735163848504,10758.784297991539,35.0,1,22,2
21,25.0,38.0,2370.1391557584134,6302.4898246242765,8233.750174705232,38.0,1,25,2
22,26.0,34.0,6353.174884583763,4539.098427512048,7487.400002199403,34.0,1,26,2
23,27.0,34.0,4036.540634724546,4554.701848411459,8662.340996426708,34.0,1,27,2
24,28.0,41.0,5009.978100807457,5737.624551892823,7339.911963144914,41.0,1,28,2
25,29.0,36.0,2768.9999838844215,4368.287462474591,7308.662339866924,36.0,1,29,2
26,30.0,39.0,5466.571739230041,6677.739154016306,10084.65285831469,39.0,1,30,2
27,31.0,40.0,3887.9597765742838,7688.832016559831,8040.3069821634035,40.0,1,31,2
28,32.0,34.0,4152.826300974496,5382.929861732014,5759.620753258146,34.0,1,32,2
29,33.0,35.0,2120.535438064911,5232.327951437849,6690.216550709663,35.0,1,33,2
30,34.0,33.0,6135.596523229871,2709.9549462749524,10612.765508441635,33.0,1,34,2
31,35.0,34.0,4312.251563649839,6165.494288125323,6329.629199438735,34.0,1,35,2
32,36.0,40.0,1914.3505712018073,4783.780135619653,6384.723587592849,40.0,1,36,2
33,37.0,35.0,2957.9531675140333,5418.815713775572,6183.276596986878,35.0,1,37,2
34,38.0,32.0,2099.8619998578306,2775.5981756771644,8042.983708037528,32.0,1,38,2
35,39.0,41.0,3335.396850988379,5460.674503280132,6872.102548786514,41.0,1,39,2
36,41.0,36.0,4649.6962668589695,5027.033953475958,8912.652838119437,36.0,1,41,2
37,43.0,32.0,2099.8099532054994,3589.894895706926,8127.26277944086,32.0,1,43,2
38,44.0,41.0,2000.1325861476535,6255.5215695023735,5862.507975360187,41.0,1,44,2
39,45.0,37.0,4097.825666315401,6645.612689291347,7126.294428549466,37.0,1,45,2
40,46.0,38.0,2298.618263768414,4412.914740511706,5198.052812393688,38.0,1,46,2
41,47.0,37.0,4625.650121318982,7681.0104927461825,8555.51135076956,37.0,1,47,2
42,49.0,38.0,2598.112403903888,8971.727444358145,6568.927514724062,38.0,1,49,2
43,52.0,35.0,3638.736813347997,8669.567321847715,9143.903685846875,35.0,1,52,2
44,53.0,40.0,3932.044015679408,9868.02230054696,7230.254459371285,40.0,1,53,2
45,58.0,39.0,5077.54133202162,10449.727587815945,6909.906550916547,39.0,1,58,2
46,64.0,37.0,4241.692033453231,8685.837269274456,7373.245186861187,37.0,1,64,2
47,65.0,40.0,3900.4775457530604,10298.459359822395,7979.892849379957,40.0,1,65,2
48,66.0,42.0,5648.042661560033,12049.380870460725,5303.98938793362,42.0,1,66,2
49,68.0,50.0,1797.359610344735,10159.012199143968,5467.423048391216,50.0,1,68,2
50,69.0,38.0,5177.0464439569405,7220.624857405761,7883.648851456266,38.0,1,69,2
51,71.0,42.0,3481.2945196168985,9908.526529882822,4398.715531108595,42.0,1,71,2
52,73.0,37.0,5443.012587849094,7589.241372331746,5896.188164887058,37.0,1,73,2
53,74.0,43.0,4391.158420870577,11261.047474140403,6501.833698631608,43.0,1,74,2
54,75.0,43.0,4543.613700678723,10647.558647754919,5270.7181505085955,43.0,1,75,2
55,77.0,41.0,3168.2053959985187,8199.136815724496,6255.529017539713,41.0,1,77,2
56,78.0,43.0,4966.380833575798,9076.561115021845,7048.625721892864,43.0,1,78,2
57,81.0,38.0,5316.769337694666,7238.029542812685,7371.490226482018,38.0,1,81,2
58,82.0,35.0,4071.5222882353655,8235.301237443453,8150.048892766515,35.0,1,82,2
59,84.0,43.0,3487.395353044601,10189.466988027532,6328.033055262573,43.0,1,84,2
60,87.0,42.0,3771.834037314528,13773.013029190382,5819.247012465022,42.0,1,87,2
61,88.0,43.0,2902.607848594137,10479.87095852521,4927.398357973836,43.0,1,88,2
62,89.0,42.0,2993.3775795460283,9125.361942260446,6999.650819063656,42.0,1,89,2
63,90.0,48.0,3760.365977843226,10372.34238936063,4869.30348228305,48.0,1,90,2
64,91.0,47.0,4381.736797123476,10557.263804146563,6620.640965674999,47.0,1,91,2
65,94.0,38.0,3661.3058794954723,10828.52405086542,7610.480439156153,38.0,1,94,2
66,95.0,42.0,5057.662760180481,14220.513146267278,4144.451592131024,42.0,1,95,2
67,97.0,42.0,4334.929826101326,10011.515378082386,7127.345402108891,42.0,1,97,2
68,98.0,41.0,5173.756868637291,8631.575411835738,6508.693412529379,41.0,1,98,2
69,100.0,43.0,2891.827572698715,9534.108150373659,6525.19698453684,43.0,1,100,2
70,101.0,46.0,3848.5778145008608,10494.843588358533,6176.497015123072,46.0,1,101,2
71,105.0,41.0,3316.9942949859633,10340.253968323736,5041.829916840603,41.0,1,105,2
72,106.0,47.0,5796.9522892837285,9398.025981216226,6128.875788710887,47.0,1,106,2
73,108.0,45.0,3508.902449927992,8206.473132822488,5403.8054586784465,45.0,1,108,2
74,109.0,45.0,6694.797685218027,9357.165966107059,6555.184234353622,45.0,1,109,2
75,110.0,40.0,3479.0737756221542,9493.819689995931,6506.640419902444,40.0,1,110,2
76,112.0,38.0,8266.955195167828,9499.844033420608,13040.182264827426,38.0,1,112,2
77,113.0,43.0,2910.9753078344247,9957.965176430554,5599.219409375828,43.0,1,113,2
78,116.0,43.0,4105.414576691677,11544.346569895613,5102.105029544553,43.0,1,116,2
79,118.0,40.0,3465.7653626744204,7910.964764556772,10113.41234220979,40.0,1,118,2
80,120.0,41.0,6508.270858919796,10032.052493161074,7460.999729787258,41.0,1,120,2
81,121.0,42.0,3239.097430872367,6671.455606439599,7872.8096036643265,42.0,1,121,2
