,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,0.0,70.0,6044.927707928655,10919.672126153497,1299.5238194245721,70.0,1,0,1
1,1.0,65.0,3392.276017301525,9090.155528701618,1750.4240701406295,65.0,1,1,1
2,2.0,67.0,3487.2637305129456,10750.623949181592,1369.5577698335405,67.0,1,2,1
3,3.0,66.0,2011.5713406200182,7665.528408625266,1871.6034341062943,66.0,1,3,1
4,4.0,62.0,3115.554297096555,11398.500518443992,1305.260838124078,62.0,1,4,1
5,5.0,60.0,2656.3929290390934,9529.984787405236,4676.864305579974,60.0,1,5,1
6,6.0,60.0,4648.850080348612,10446.446410764866,2007.113800178859,60.0,1,6,1
7,7.0,57.0,6224.523320009161,10428.860316733248,1839.5615670500194,57.0,1,7,1
8,8.0,62.0,1689.4923904257116,8113.3207743773155,1971.6176456345543,62.0,1,8,1
9,10.0,56.0,2406.8117662601308,4697.163861570881,2077.3993743272504,56.0,1,10,1
10,11.0,58.0,4461.525524921381,9666.017985643019,3854.8511861227958,58.0,1,11,1
11,12.0,57.0,4395.545432473107,7377.288173125848,3277.5427030700816,57.0,1,12,1
12,13.0,54.0,2425.5745833712476,9693.790233070598,4169.225820018688,54.0,1,13,1
13,14.0,55.0,2983.608618328776,14172.82654478065,4376.098216291966,55.0,1,14,1
14,15.0,52.0,3841.7454434481683,9004.126354436135,4081.7331131991227,52.0,1,15,1
15,17.0,53.0,2634.073691070941,7644.9050093677215,3228.2581905540897,53.0,1,17,1
16,18.0,47.0,2430.440800473294,9520.678113072314,4495.103306531916,47.0,1,18,1
17,19.0,50.0,2890.129187651812,6649.521165356909,9668.05623290292,50.0,1,19,1
18,20.0,50.0,2047.265033650672,8442.313347498368,6442.895394233557,50.0,1,20,1
19,22.0,47.0,4082.7681373268606,5092.815134864345,4139.361525519859,47.0,1,22,1
20,23.0,47.0,16149.832207861731,9553.743723516012,7772.9460367028405,47.0,1,23,1
21,24.0,43.0,2324.6447664042653,4795.5727189299905,5274.491211821165,43.0,1,24,1
22,25.0,46.0,5438.602052157829,11941.672245697935,7454.02207744751,46.0,1,25,1
23,26.0,46.0,2889.8702684934974,5204.326216613616,2859.6432785406946,46.0,1,26,1
24,27.0,39.0,2701.845755266372,8063.095344773251,3743.917440159131,39.0,1,27,1
25,28.0,45.0,1963.5666988465216,6901.404850102649,4484.440131766109,45.0,1,28,1
26,29.0,36.0,2658.1846166493274,5221.540899823132,3291.860489406686,36.0,1,29,1
27,30.0,39.0,1908.8778655066017,7044.401474773178,4551.989503084566,39.0,1,30,1
28,31.0,34.0,2935.0028142974193,4372.838394099883,5969.002206273647,34.0,1,31,1
29,32.0,32.0,3462.4239414408967,6228.813088393368,8530.075653685919,32.0,1,32,1
30,36.0,30.0,2818.350933203278,7104.158854348699,7382.260283957138,30.0,1,36,1
31,37.0,25.0,5366.1441272431975,2818.43848298856,7982.157764776042,25.0,1,37,1
32,39.0,27.0,2806.4510923380067,3284.7024316023494,8602.850818803172,27.0,1,39,1
33,40.0,26.0,3289.841678531936,4420.926356570006,6397.07944035901,26.0,1,40,1
34,41.0,24.0,4007.4052555222806,3544.098465288885,7241.44575842588,24.0,1,41,1
35,42.0,22.0,3324.35447594893,2240.6518518416074,9405.137796710427,22.0,1,42,1
36,43.0,18.0,4139.5006358035025,4401.207308919008,10154.199752458477,18.0,1,43,1
37,44.0,18.0,3241.454564465876,1010.6551390362207,9429.316826597784,18.0,1,44,1
38,45.0,16.0,6781.345474792362,2307.9747951792297,8060.906679599688,16.0,1,45,1
39,46.0,17.0,5723.670945929566,2151.341165443427,12047.997075662473,17.0,1,46,1
40,47.0,17.0,10865.290377736055,2669.4226614290546,10439.216163109933,17.0,1,47,1
41,48.0,14.0,8688.682095331944,1705.9079505294114,10759.616518434119,14.0,1,48,1
42,49.0,14.0,3086.8934138657496,1375.009150071903,10916.666867247603,14.0,1,49,1
43,51.0,9.0,3823.1304582944676,719.8724662332454,13023.631130939233,9.0,1,51,1
44,52.0,9.0,2271.675429758438,924.6250620540698,11730.954628966692,9.0,1,52,1
45,53.0,5.0,1997.1934043611964,0.0,7934.404867472659,5.0,1,53,1
