,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
0,11.0,11.0,5698.90248161187,1998.55239506414,15813.73422338869,11.0,1,11,1
1,12.0,14.0,4013.7517511789792,1089.1963385661006,10935.390420694242,14.0,1,12,1
2,13.0,16.0,4030.1384218406897,1253.54104784844,15412.430110197394,16.0,1,13,1
3,14.0,16.0,3099.5584444197475,1058.2033622844792,14037.450337912307,16.0,1,14,1
4,15.0,18.0,4717.264282629008,1479.0974641398764,11851.87153155096,18.0,1,15,1
5,16.0,19.0,3413.913811313335,1461.9026034840292,13700.238643339102,19.0,1,16,1
6,17.0,20.0,4237.544550472239,1623.4225165391983,14436.570655918527,20.0,1,17,1
7,18.0,21.0,3336.2781535210247,2384.19771695708,12084.840955888509,21.0,1,18,1
8,19.0,20.0,4654.268553246827,1799.1623967894693,11356.977297479427,20.0,1,19,1
9,20.0,22.0,2694.7227556967155,1186.2816085889485,10769.643467598653,22.0,1,20,1
10,21.0,25.0,3182.17071484433,2430.8884935784313,11884.487507848373,25.0,1,21,1
11,22.0,24.0,4353.397775389574,3016.6454704531207,10389.627999123071,24.0,1,22,1
12,23.0,28.0,5027.647011447416,2712.3463047585547,8877.701787380889,28.0,1,23,1
13,24.0,27.0,3109.3906744271617,2131.13358752995,10497.944330195665,27.0,1,24,1
14,25.0,33.0,3948.7056265180236,5232.077438912178,7285.740590355266,33.0,1,25,1
15,26.0,31.0,3188.268807345914,3850.0512539484325,10987.620157419695,31.0,1,26,1
16,27.0,29.0,3526.660536085631,4035.1841996275925,11208.98165856504,29.0,1,27,1
17,28.0,28.0,2478.561226638131,4833.827649489838,11533.128871859328,28.0,1,28,1
18,29.0,30.0,3024.3620308989503,1889.0045435943455,11584.504064705165,30.0,1,29,1
19,31.0,36.0,4166.2951181595145,5643.247729297635,9853.718617433533,36.0,1,31,1
20,33.0,37.0,2532.523924474519,5159.72702478983,6911.546693038818,37.0,1,33,1
21,34.0,41.0,3651.8276152453946,8014.439037391892,9075.811173870008,41.0,1,34,1
22,36.0,40.0,1991.892779864976,6807.1081431831735,9372.805987185824,40.0,1,36,1
23,38.0,37.0,4723.856506497359,6439.225053493117,6604.041128721946,37.0,1,38,1
24,41.0,42.0,2216.1236434322627,6194.436650009942,6865.672235176835,42.0,1,41,1
25,43.0,45.0,3121.94788544246,6874.729821818195,8231.530734576389,45.0,1,43,1
