dna,smol
7664.910317635805,2878.954048575217
2484.407696396899,2159.7217205064226
10108.748604111905,7078.704969044272
8077.098503152123,5078.883518879942
4265.718095003148,5330.014644305607
5050.484187359674,4531.398005937234
8913.59297866861,6514.061840546149
9411.227771828655,5842.105523878427
2277.7413412587634,2657.690440303309
1872.9778640916295,5559.133473256529
3914.7305066155145,7538.809070441686
9409.402826877953,4111.628309750079
5465.844331681627,6164.441648770204
7005.247271874418,5095.454197882551
3787.4813704733942,5006.822240884558
11926.185359523955,5010.565806691698
11501.51682522254,6749.003979576241
12335.578498299677,4656.716274272782
11488.116440305526,7561.538672173832
9171.856639708514,6081.547287302438
12648.155297005422,8113.990590067114
11722.016315804369,5584.196628784794
10486.563405016968,4640.797998813216
8204.404014516022,7320.15020374313
7959.3265147496795,6508.579822146639
7286.194294085779,7259.851585781201
13494.043639038027,6570.305564789256
11569.692154096238,6835.907433177646
9723.973929050118,6374.969066054419
13071.301207354363,4998.337922945513
10424.263046859078,5715.844452252829
10395.488108797912,5923.279791844651
13427.448779356542,6130.919890766812
14082.261610319247,6735.856831556255
11503.771476249914,5583.324393321995
15200.730909986702,6370.312894879232
15078.765784988142,5836.749660116155
16060.936349040325,6161.043138474987
16302.908788602357,2069.027262269673
10450.656054972667,2663.747438238448
9063.447100639725,2457.5701921682107
11622.426884028984,1742.713598676637
10598.73584591447,2055.1827657409776
15071.931309254811,2106.5320017414233
13584.556309805494,2193.672764647933
17271.983017379225,1334.7614755376444
12732.316149869373,1484.508681029618
10305.082717053328,1223.1623826804357
13313.709271029418,1396.151447643639
10786.461224190942,1425.6327255155074
15137.20272955536,2501.836727735767
12636.203422259912,2011.8436441746717
14422.507717957833,860.6515058720524
15233.785302806165,1546.4537664282213
12544.838296024514,2034.8527655942444
15743.359749974059,1147.5989130602104
14763.688931199746,2781.6139449691314
14279.742462524417,1854.2904002866212
13121.899335213393,2116.121243386672
15521.795138806623,3061.6006224500647
16659.34275078642,2381.9946450599823
17071.06965557918,2346.7396074572102
11845.58000003377,1768.180865469471
16140.073250451955,2178.113444078066
18656.272368282796,1947.4869738024993
16493.13181651263,867.5329324855813
17156.18813896992,1263.463871810849
11062.77433853611,2598.1084367760996
11835.625309268631,1802.3073358947827
14236.335455970071,1076.460268692753
12260.004348714672,555.0531908696901
11207.18933838869,1427.6294243205448
14746.128496334222,1744.7823094950281
13587.052999698957,2756.8075912090044
15591.548077213432,2560.2727413106086
17949.68413119776,1455.1032275309672
14901.451571466194,1255.166400981837
10904.852559776185,2816.7498209029723
16368.300986464612,1553.674623692939
11144.040784484492,1498.5930159966965
18841.67430124097,1928.7315980096894
19168.48588470148,2479.30411858752
15559.325729621394,2227.7010079226206
17908.39554500002,2165.659225894045
8064.020337501312,1946.9749410058794
17012.248149566727,2754.2185352627266
16966.604883340886,2092.3795730102515
13215.50549125181,2552.2204767513676
14405.395483900236,2341.736663604272
17172.60440368071,1450.1998119965642
17666.688091992735,1833.0622687061139
16378.178217137483,1720.8691946134657
16525.174965176808,2001.2253710855937
17921.217800802853,3103.0326042595875
12822.100129554481,2438.2503989887227
11122.810390384184,1983.9625944162317
15242.224885351752,2025.2961113883084
10136.353646763091,1203.6754925611983
17199.46506612988,1836.2773467169159
15855.860728607155,2720.03457255158
12526.323973915874,2161.502358218027
10635.146984316954,2539.68478630477
13134.734163187266,1677.855414165676
15790.4884659927,2823.653185811607
13598.274492576167,1396.8290965960457
14678.976239826417,2728.6270395994925
16262.251841065916,1526.7875027173193
16332.837249372837,2147.351838647816
13079.503232614396,2312.019438977083
18231.31541936328,2217.9999947888555
15308.81971176276,1705.8854377784137
14822.649446732199,1782.3508292797228
17109.784928353532,1996.3638562916722
13050.077890025324,2241.255426411555
12633.953398722404,2645.6861083533377
14436.933539425028,1991.836699065559
13339.934521759289,1419.8685013898214
13252.80322992013,1948.1640588372848
8818.22835649972,1679.1860209002689
12734.145349136525,3152.2220076104136
13188.70970688901,1860.3199682743448
13848.179167156155,3345.9377844525907
13302.963329803086,569.6086968599261
9630.692551040727,2429.1762722484127
14547.597367620258,1068.9144246507292
14853.088671173513,1430.462607415897
11742.573108715816,1372.6250679936256
7992.5525483604815,3074.965038886055
11560.12919741288,1419.0425933480785
11930.196366164904,3883.7294553092634
16938.203174249586,1955.9456807955164
16511.64596091378,2601.3970171978435
8631.190360143255,1295.266094803539
13453.722787856894,2221.4732081198117
13563.671419361252,1428.5091766734413
17693.73526162127,1748.1758991308586
14860.66552404617,843.4798486877413
11824.394650005182,2274.189217178407
12295.944411822824,3557.309131735974
15009.288469564162,1299.745625717126
13063.13430410824,2565.0777028838597
8762.84322695934,1479.7013093186708
14011.62527511958,980.7205851991301
11406.35893204528,1978.1269995665782
15321.894954943184,1168.6365680427384
13955.992155241927,2172.2341701680866
14316.139404795998,2332.2940554786087
8660.797651590658,2879.1554598270714
15718.907237171079,2695.2912101859006
16961.292128325877,1770.701157651559
15418.980560308517,1190.7663230837168
12541.315228766864,3056.63177949387
10329.440892025674,2379.1599932897648
15105.25714042333,1781.1469895972498
14939.486321794322,1400.0582699682502
11552.572509483358,4783.76191344756
15165.70670497542,960.557815721194
14081.482659298134,1908.260609385643
13224.787500635266,2585.0863240689378
10069.521015476676,2862.2782588948085
8841.866600820982,1146.3570072621476
15655.751570315726,1748.6834811330564
13872.387058587019,3690.238290269438
13040.483611019486,3651.2060089548604
13780.069334921078,1684.5779383521703
15138.378135387886,1412.921457917879
15767.557702786899,1669.3806013090182
14984.650969574453,676.6967832266721
18282.322893618355,3006.1375168163513
18341.838812367718,2380.472221829931
15447.087122876486,2413.1144160340978
11213.14384727197,1052.7323308297923
14914.907510543462,2024.2713956195885
16129.024063229712,2159.4574909190815
12124.429123095882,2297.8893434262795
14500.981965706742,1354.9346983975443
14562.9403177827,2922.3706413768514
13592.924861236632,1173.1478195817529
12451.462150134385,2418.6275904309227
10696.952653836777,937.8927232367762
6483.816431329395,926.8491228039977
13877.864374564233,1749.6913427079003
13624.902833729733,3312.3029020942977
16312.738338547328,2514.65747871023
15541.366650352587,1232.1987750304124
15371.79931906501,1916.4741240856047
15312.277554539094,1079.0687908900159
